seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
70909,21.34,10.1,127811969.0,186.0,244845703761.0,30236819.0,0.13425368333333332,8.0,51.407049,2.74,1.0,5.5,164.66
70910,20.96,9.94,227407981.0,157.0,244875940580.0,39218646.0,0.15093396666666664,9.0,30.236819,2.74,0.0,5.0,136.04
70911,29.94,21.97,2613506355.0,117.0,244915159226.0,39751887.0,0.16761081666666666,10.0,39.218646,2.74,0.0,4.9,87.06
70912,24.85,16.61,1793940149.0,143.0,244954911113.0,33243391.0,0.18429026666666667,11.0,39.751887,2.52,2.0,4.6,118.15
70913,21.26,10.32,245465254.0,149.0,244988154504.0,29639448.0,0.20096958333333334,12.0,33.243391,2.52,2.0,4.5,127.74
70914,20.73,8.99,241329489.0,110.0,245017793952.0,30358062.0,0.2176484,13.0,29.639448,2.52,0.0,4.4,89.27
70915,20.27,8.54,133396192.0,88.0,245048152014.0,30307826.0,0.23432778333333332,14.0,30.358062,2.52,0.0,4.2,67.73
70916,20.68,9.73,189901164.0,106.0,245078459840.0,35363105.0,0.2510055,15.0,30.307826,2.32,0.0,4.1,85.32
70917,27.0,20.37,1022082064.0,105.0,245113822945.0,37160774.0,0.2676794333333333,16.0,35.363105,2.32,0.0,4.1,78.0
70918,24.55,17.59,285625870.0,127.0,245150983719.0,36187338.0,0.28435924999999995,17.0,37.160774,2.32,1.0,4.0,102.45
70919,24.97,18.02,348450235.0,135.0,245187171057.0,36865907.0,0.3010362333333333,18.0,36.187338,2.32,1.0,3.9,110.03
70920,26.61,20.79,1268745292.0,127.0,245224036964.0,39638402.0,0.31771425,19.0,36.865907,2.32,3.0,3.8,100.39
70921,25.67,19.49,918362762.0,135.0,245263675366.0,36330109.0,0.33439311666666666,20.0,39.638402,2.32,3.0,3.7,109.33
70922,28.1,20.35,1135071623.0,139.0,245300005475.0,60596909.0,0.35106615,21.0,36.330109,2.21,8.0,3.9,110.9
70923,58.46,31.73,5245085906.0,110.0,245360602384.0,94350608.0,0.3677339333333334,22.0,60.596909,2.21,8.0,4.1,51.54
70924,69.44,34.19,15700573892.0,184.0,245454952992.0,109338363.0,0.38440945,23.0,94.350608,2.21,30.0,4.4,114.56
70925,78.88,35.06,26829904596.0,209.0,245564291355.0,126913010.0,0.40109900000000004,24.0,109.338363,2.21,30.0,4.8,130.12
70926,87.77,34.63,37836047473.0,220.0,245691204365.0,131038105.0,0.41776968333333336,25.0,126.91301,3.08,44.0,5.2,132.23000000000002
