minutes,pyaes-0-0.0.1,dd-0-0.0.1,video_processing-0-0.0.1,image_processing-0-0.0.1
1090,12.615824032516201,9.702107239590804,14.938816906810656,8.195241586456406
1091,12.91933947443182,7.989957085356936,14.055441402346249,9.85154007238942
1092,13.191831881134528,10.654725043651569,12.964645489742788,7.428956921438024
1093,10.906864417403284,8.966477449972004,8.233345159440733,6.335174085319609
1094,8.204965278211114,7.790720246357782,10.133773311439452,8.959165500962174
