timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,hw_cpu12_hz,hw_cpu13_hz,hw_cpu14_hz,hw_cpu15_hz,hw_cpu16_hz,hw_cpu17_hz,hw_cpu18_hz,hw_cpu19_hz,hw_cpu20_hz,hw_cpu21_hz,hw_cpu22_hz,hw_cpu23_hz,hw_cpu24_hz,hw_cpu25_hz,hw_cpu26_hz,hw_cpu27_hz,hw_cpu28_hz,hw_cpu29_hz,hw_cpu30_hz,hw_cpu31_hz,hw_cpu32_hz,hw_cpu33_hz,hw_cpu34_hz,hw_cpu35_hz,hw_cpu36_hz,hw_cpu37_hz,hw_cpu38_hz,hw_cpu39_hz,hw_cpu40_hz,hw_cpu41_hz,hw_cpu42_hz,hw_cpu43_hz,hw_cpu44_hz,hw_cpu45_hz,hw_cpu46_hz,hw_cpu47_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,kern_cpu12_hz,kern_cpu13_hz,kern_cpu14_hz,kern_cpu15_hz,kern_cpu16_hz,kern_cpu17_hz,kern_cpu18_hz,kern_cpu19_hz,kern_cpu20_hz,kern_cpu21_hz,kern_cpu22_hz,kern_cpu23_hz,kern_cpu24_hz,kern_cpu25_hz,kern_cpu26_hz,kern_cpu27_hz,kern_cpu28_hz,kern_cpu29_hz,kern_cpu30_hz,kern_cpu31_hz,kern_cpu32_hz,kern_cpu33_hz,kern_cpu34_hz,kern_cpu35_hz,kern_cpu36_hz,kern_cpu37_hz,kern_cpu38_hz,kern_cpu39_hz,kern_cpu40_hz,kern_cpu41_hz,kern_cpu42_hz,kern_cpu43_hz,kern_cpu44_hz,kern_cpu45_hz,kern_cpu46_hz,kern_cpu47_hz
2023-04-13 15:44:13.047075394,2.31,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492518.5833333333,999945,2100383,467391.3200752678,1000097,1000088,1000161,1000420,1000203,1000260,2100383,1000011,1500210,1000264,1000231,1000506,1000469,1000133,1000179,1000298,1000003,1000628,1000118,1000399,1000178,999945,1100536,1500472,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:15.051070233,2.31,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475902.625,1000064,2100001,473831.28878495283,1000068,1000107,1000422,1000098,1000653,1000383,2100000,1000502,1100139,1000449,1000592,1000341,1100647,1000693,1000084,1000561,1000341,1000188,1000403,1000064,1000181,1000721,1000779,1100210,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:17.083053427,2.2,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501224.0416666667,1000033,2116664,476667.24320911925,1000081,1000040,1000141,1000168,1000193,1000465,2116664,1000326,1000389,1000033,1000567,1000594,1000448,1000356,1000105,1300434,1000423,1000641,1000766,1100090,1000179,2099999,1000589,1000363,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:19.055052155,2.2,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469867.5625,999885,2100001,479164.58785981993,1000074,1000300,2100000,1000083,1000095,1000537,1000058,1000357,1013908,999885,1000261,999975,1000547,1000603,1000142,1000115,1000033,1000056,1000426,1000432,1000281,1000266,1000476,1000033,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:21.05106938,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453032.4583333333,1000038,2100001,471007.54118489433,1000564,1000277,1000097,1000374,1000135,1000521,1303945,1000167,1000038,1000301,1000327,1000386,1000467,1000383,1000194,1000380,1000181,1000196,1000230,1000455,1000446,1000258,1000417,1000119,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:23.051047849,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455535.8125,999913,2100001,468877.31073906994,1000348,1000238,1000489,1000278,1000057,1000198,1298826,999913,1000114,1000161,1000271,1000207,1000234,1000103,1000102,1127109,999967,1000375,1000351,1000426,1000270,1000174,1000292,1000516,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:25.05108647,2.02,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450144.625,1000053,2100001,471970.73514897906,1000053,1000288,1000667,1000309,1000089,1000604,1023474,1000593,1064768,1000054,1000433,1000423,1000254,1000058,1000118,1077709,1000079,1000473,1000224,1000317,1000160,1000253,1000222,1000620,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:27.051051327,1.94,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462655.4791666667,999922,2100001,472622.7550857815,1000081,1000273,1000186,1000070,1000116,1000203,1767140,1000369,1000386,999932,1000105,999922,1000127,1000294,1000266,1000400,1000415,1000225,1000634,1000582,1000182,1000228,1000244,1000383,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:29.055083715,1.94,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475077.0,999803,2100577,475415.4377760483,1000077,1000361,1000177,1000002,1000213,1000267,2100577,1000274,1251609,999803,1000125,1000432,1000187,1000577,1010797,1000421,1000854,1000159,1000228,1000106,1000553,1000184,1000646,1000367,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
2023-04-13 15:44:31.055083255,1.79,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454035.5208333333,1000000,2100001,470073.3277839918,1000051,1000298,1000499,1000663,1000160,1000528,1302412,1000652,1000166,1000178,1000156,1000605,1000425,1000302,1049001,1000211,1000550,1000000,1000504,1000408,1000402,1000187,1000257,1000390,1801549,2099998,1385784,1377598,1610750,1746564,2099997,1746562,2099999,2099999,1818739,2100000,2100000,1793722,2099999,1723400,2077516,2100000,2099999,2100001,1762265,2100000,1743366,1746893
