minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1148,1.45,0.8666666666666667,1.3333333333333333
1149,1.3666666666666667,1.1,1.5333333333333334
1150,1.4333333333333333,1.2666666666666666,1.25
