timestamp,load_avg_1minute,cpu_pct
2023-08-06 19:33:29.795007047,2.16,1
2023-08-06 19:33:34.795864312,2.15,0
2023-08-06 19:33:39.79637527,2.06,0
2023-08-06 19:33:44.796770482,1.97,0
2023-08-06 19:33:49.797625412,1.89,3
2023-08-06 19:33:54.798469301,1.9,2
2023-08-06 19:33:59.799492744,1.83,0
2023-08-06 19:34:04.800752669,1.76,0
2023-08-06 19:34:09.800740966,1.7,0
2023-08-06 19:34:14.801398421,1.64,0
2023-08-06 19:34:19.801655232,1.59,0
2023-08-06 19:34:24.801788362,1.54,0
2023-08-06 19:34:29.799308153,1.5,2
2023-08-06 19:34:34.800148938,1.62,22
2023-08-06 19:34:39.800990203,1.65,12
2023-08-06 19:34:44.804762666,1.84,7
2023-08-06 19:34:49.803491366,1.77,6
2023-08-06 19:34:54.803938067,1.79,6
2023-08-06 19:34:59.806769305,1.97,10
2023-08-06 19:35:04.805127248,1.89,0
2023-08-06 19:35:09.804777365,1.9,19
2023-08-06 19:35:14.808668678,2.07,8
2023-08-06 19:35:19.807385409,2.06,7
2023-08-06 19:35:24.807798189,2.06,7
2023-08-06 19:35:29.808217338,2.21,13
2023-08-06 19:35:34.807755614,2.2,13
2023-08-06 19:35:39.811576718,2.18,10
2023-08-06 19:35:44.812389759,2.16,4
2023-08-06 19:35:49.810133104,2.07,8
2023-08-06 19:35:54.810976353,2.23,23
2023-08-06 19:35:59.812501049,2.13,1
2023-08-06 19:36:04.815389184,2.12,3
2023-08-06 19:36:09.81401689,2.11,16
2023-08-06 19:36:14.817277668,2.1,4
2023-08-06 19:36:19.817448334,2.09,4
2023-08-06 19:36:24.817187668,2.0,0
2023-08-06 19:36:29.816273843,1.92,13
2023-08-06 19:36:34.816544414,2.01,12
2023-08-06 19:36:39.816216227,2.17,22
2023-08-06 19:36:44.817242486,2.15,13
2023-08-06 19:36:49.820784771,2.14,7
2023-08-06 19:36:54.821787286,2.13,9
2023-08-06 19:36:59.820617138,2.04,2
2023-08-06 19:37:04.821178209,2.04,3
2023-08-06 19:37:09.820903878,2.03,8
2023-08-06 19:37:14.825235516,2.11,13
2023-08-06 19:37:19.825700809,2.26,4
2023-08-06 19:37:24.82361158,2.16,6
2023-08-06 19:37:29.825119988,2.23,7
2023-08-06 19:37:34.825636065,2.21,5
2023-08-06 19:37:39.826087439,2.35,7
2023-08-06 19:37:44.829827646,2.49,16
2023-08-06 19:37:49.829233472,2.37,4
2023-08-06 19:37:54.827159763,2.26,9
2023-08-06 19:37:59.828132454,2.8,12
2023-08-06 19:38:04.828973431,2.81,13
2023-08-06 19:38:09.833424749,2.75,5
2023-08-06 19:38:14.831226751,2.61,5
2023-08-06 19:38:19.833833954,2.56,6
2023-08-06 19:38:24.832373404,2.43,4
2023-08-06 19:38:29.835281634,2.4,7
2023-08-06 19:38:34.836665657,2.37,8
2023-08-06 19:38:39.836759042,2.26,8
2023-08-06 19:38:44.835385949,2.16,0
2023-08-06 19:38:49.836381359,2.06,5
2023-08-06 19:38:54.837201024,2.06,5
2023-08-06 19:38:59.837227753,2.21,19
2023-08-06 19:39:04.838093402,2.2,24
2023-08-06 19:39:09.839023084,2.34,20
2023-08-06 19:39:14.839815421,2.39,12
2023-08-06 19:39:19.84120546,2.44,9
2023-08-06 19:39:24.841266397,2.33,6
2023-08-06 19:39:29.843001623,2.38,14
2023-08-06 19:39:34.842820254,2.43,13
2023-08-06 19:39:39.843890449,2.4,12
2023-08-06 19:39:44.844482496,2.44,14
2023-08-06 19:39:49.848262608,2.65,12
2023-08-06 19:39:54.849151201,2.76,12
2023-08-06 19:39:59.85017282,2.62,7
2023-08-06 19:40:04.85143393,2.49,4
2023-08-06 19:40:09.849174651,2.37,10
2023-08-06 19:40:14.85094383,2.34,11
2023-08-06 19:40:19.850439833,2.47,18
2023-08-06 19:40:24.851693646,2.67,21
2023-08-06 19:40:29.854087215,2.62,6
2023-08-06 19:40:34.854420827,2.57,0
2023-08-06 19:40:39.854286402,2.52,3
2023-08-06 19:40:44.854704783,2.4,4
2023-08-06 19:40:49.855390111,2.37,4
2023-08-06 19:40:54.858259109,2.34,8
2023-08-06 19:40:59.856067863,2.31,20
2023-08-06 19:41:04.857207019,2.29,14
2023-08-06 19:41:09.858760003,2.42,16
2023-08-06 19:41:14.85859521,2.39,8
2023-08-06 19:41:19.860149955,2.44,18
2023-08-06 19:41:24.859997545,2.4,26
2023-08-06 19:41:29.86121267,2.61,8
2023-08-06 19:41:34.864378632,2.56,1
2023-08-06 19:41:39.864230767,2.44,0
2023-08-06 19:41:44.864688188,2.32,0
2023-08-06 19:41:49.864565379,2.3,0
2023-08-06 19:41:54.865682615,2.19,0
2023-08-06 19:41:59.865677023,2.1,0
