timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1689817929929,sensor,all,0,21,133169152,727970,727970
1689817930929,sensor,all,0,21,89023315968,976959387,976959387
1689817931929,sensor,all,0,21,84237877248,1977344447,1977344447
1689817932930,sensor,all,0,21,85228781568,2977703021,2977703021
1689817933930,sensor,all,0,21,84979220480,3977921656,3977921656
1689817934930,sensor,all,0,21,83956072448,4978360534,4978360534
1689817935931,sensor,all,0,21,84047560704,5978755750,5978755750
1689817936931,sensor,all,0,21,83761823744,6979052558,6979052558
1689817937932,sensor,all,0,21,84081115136,7979562940,7979562940
1689817938932,sensor,all,0,21,84187021312,8979802872,8979802872
1689817939932,sensor,all,0,21,83676364800,9980309021,9980309021
1689817940933,sensor,all,0,21,83022315520,10980691126,10980691126
1689817941933,sensor,all,0,21,83817922560,11980978272,11980978272
1689817942933,sensor,all,0,21,83802456064,12981304459,12981304459
1689817943934,sensor,all,0,21,84469612544,13980783444,13980783444
1689817944934,sensor,all,0,21,83919896576,14981964552,14981964552
1689817945934,sensor,all,0,21,84695056384,15982374897,15982374897
1689817946935,sensor,all,0,21,84547469312,16982717209,16982717209
1689817947935,sensor,all,0,21,84241022976,17983225353,17983225353
1689817948936,sensor,all,0,21,83523272704,18983535168,18983535168
1689817949936,sensor,all,0,21,84028162048,19983811766,19983811766
1689817950936,sensor,all,0,21,84649181184,20984141584,20984141584
1689817951937,sensor,all,0,21,83725910016,21984612488,21984612488
1689817952937,sensor,all,0,21,83437027328,22984850843,22984850843
1689817953937,sensor,all,0,21,83680821248,23985300551,23985300551
1689817954938,sensor,all,0,21,83615023104,24985661961,24985661961
1689817955938,sensor,all,0,21,84176535552,25986111680,25986111680
1689817956939,sensor,all,0,21,83265847296,26986396251,26986396251
1689817957939,sensor,all,0,21,83323518976,27986700221,27986700221
1689817958939,sensor,all,0,21,83324829696,28987148715,28987148715
1689817959940,sensor,all,0,21,83641761792,29987599551,29987599551
1689817960940,sensor,all,0,21,82739986432,30987952584,30987952584
1689817961940,sensor,all,0,21,84979744768,31988261755,31988261755
1689817962941,sensor,all,0,21,83795640320,32988681427,32988681427
1689817963941,sensor,all,0,21,83813466112,33988953818,33988953818
1689817964942,sensor,all,0,21,83944800256,34989283150,34989283150
1689817965942,sensor,all,0,21,84029734912,35989714891,35989714891
1689817966942,sensor,all,0,21,83932217344,36990130720,36990130720
1689817967943,sensor,all,0,21,83622625280,37990492134,37990492134
1689817968943,sensor,all,0,21,83836010496,38990845297,38990845297
1689817969943,sensor,all,0,21,83810844672,39991236809,39991236809
1689817970944,sensor,all,0,21,82639060992,40991554735,40991554735
1689817971944,sensor,all,0,21,83871137792,41991931313,41991931313
1689817972945,sensor,all,0,21,83380666368,42992317931,42992317931
1689817973945,sensor,all,0,21,83759202304,43992830306,43992830306
1689817974945,sensor,all,0,21,83494436864,44993181892,44993181892
1689817975946,sensor,all,0,21,83221020672,45993447440,45993447440
1689817976946,sensor,all,0,21,83355500544,46993864796,46993864796
1689817977946,sensor,all,0,21,84093960192,47994303549,47994303549
1689817978947,sensor,all,0,21,82954420224,48994565479,48994565479
1689817979947,sensor,all,0,21,83726172160,49994921276,49994921276
1689817980948,sensor,all,0,21,83183534080,50995302218,50995302218
1689817981948,sensor,all,0,21,83307266048,51995673689,51995673689
1689817982948,sensor,all,0,21,83061374976,52995906967,52995906967
1689817983949,sensor,all,0,21,83734036480,53996427763,53996427763
1689817984949,sensor,all,0,21,83467698176,54996798075,54996798075
1689817985949,sensor,all,0,21,84196982784,55997214032,55997214032
1689817986950,sensor,all,0,21,83715948544,56997532345,56997532345
1689817987950,sensor,all,0,21,83260080128,57997892099,57997892099
1689817988950,sensor,all,0,21,85432205312,58998204776,58998204776
1689817989951,sensor,all,0,21,86012329984,59998721443,59998721443
1689817990951,sensor,all,0,21,82849300480,60999007199,60999007199
1689817991952,sensor,all,0,21,90544275456,61999225907,61999225907
1689817992952,sensor,all,0,21,99933487104,62999506012,62999506012
1689817993952,sensor,all,0,21,114466750464,64000013691,64000013691
1689817994953,sensor,all,0,21,101323112448,65000290016,65000290016
1689817995953,sensor,all,0,21,107546148864,66000321147,66000321147
1689817996954,sensor,all,0,21,204628557824,67001122894,67001122894
1689817997954,sensor,all,0,21,206041776128,68001394222,68001394222
1689817998956,sensor,all,0,21,260987682816,69002182183,69002182183
1689817999958,sensor,all,0,21,299934154752,70004397852,70004397852
1689818000959,sensor,all,0,21,357062672384,71005685091,71005685091
1689818001960,sensor,all,0,21,407757914112,72006796464,72006796464
1689818002963,sensor,all,0,21,385700331520,73009858907,73009858907
1689818003967,sensor,all,0,21,355567140864,74014001738,74014001738
1689818004969,sensor,all,0,21,432588718080,75016804745,75016804745
1689818006204,sensor,all,0,21,582415024128,76250985157,76250985157
1689818007206,sensor,all,0,21,456633090048,77252776298,77252776298
1689818008207,sensor,all,0,21,375053877248,78253415504,78253415504
1689818009208,sensor,all,0,21,313672335360,79255240620,79255240620
1689818010210,sensor,all,0,21,228729815040,80256492265,80256492265
1689818011212,sensor,all,0,21,274894946304,81258285357,81258285357
1689818012213,sensor,all,0,21,287822577664,82259867069,82259867069
1689818013216,sensor,all,0,21,385914241024,83262742686,83262742686
1689818014218,sensor,all,0,21,372227702784,84264733036,84264733036
1689818015219,sensor,all,0,21,304202383360,85266142277,85266142277
1689818016221,sensor,all,0,21,285961093120,86267960136,86267960136
1689818017223,sensor,all,0,21,248603213824,87269715103,87269715103
1689818018225,sensor,all,0,21,259611688960,88271330798,88271330798
1689818019226,sensor,all,0,21,195457449984,89272979241,89272979241
1689818020228,sensor,all,0,21,282414546944,90274929476,90274929476
1689818021230,sensor,all,0,21,261093851136,91276574389,91276574389
1689818022232,sensor,all,0,21,273645305856,92278733643,92278733643
1689818023234,sensor,all,0,21,331958452224,93280066088,93280066088
1689818024235,sensor,all,0,21,382514757632,94281969998,94281969998
1689818025237,sensor,all,0,21,379984019456,95283609367,95283609367
1689818026239,sensor,all,0,21,397825277952,96285337046,96285337046
1689818027241,sensor,all,0,21,384407175168,97287801764,97287801764
1689818028243,sensor,all,0,21,441190973440,98290583681,98290583681
1689818029245,sensor,all,0,21,445849534464,99293331751,99293331751
1689818030247,sensor,all,0,21,410621313024,100294060366,100294060366
