minutes,video_processing-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1120,3.847935622734237,13.007862544912953,13.027442735181411,13.09811208513428
1121,8.268466140933239,11.044425587079955,10.49612067635126,10.713674011933819
1122,12.546509259071753,11.512717604153597,14.053060356333715,9.092860921870606
1123,9.229962477453823,5.917169145444929,13.941313796647451,10.878588392832668
