timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1680914283031,sensor,all,0,3,613463,7681,615691,447954,158192,158192
1680914283031,sensor,all,0,11,3219,2,25020,13026,154711,154711
1680914283031,sensor,all,0,10,41573,72,68006,41496,137690,137690
1680914283031,sensor,all,0,4,367799,4920,415390,300846,142921,142921
1680914283031,sensor,all,0,5,235532,750,533808,388050,133882,133882
1680914283031,sensor,all,0,6,128192,1685,491262,359190,126064,126064
1680914283031,sensor,all,0,7,4266,6,16134,10140,123633,123633
1680914283031,sensor,all,0,8,18645,7,44568,37518,115772,115772
1680914283031,sensor,all,0,9,3033,6,28487,14274,111212,111212
1680914283031,sensor,all,0,0,18924,9,51322,35022,97716,97716
1680914283031,sensor,all,0,1,3407,0,17772,7488,91403,91403
1680914283031,sensor,all,0,2,18232,2,59702,37284,84630,84630
1680914284031,sensor,all,0,3,1636275683,1492486,646996435,560604330,962877322,962877322
1680914284031,sensor,all,0,11,759626574,750574,330579261,296665356,962878378,962878378
1680914284031,sensor,all,0,10,133031964,258734,71175702,84615960,962865252,962865252
1680914284031,sensor,all,0,4,265764073,358157,240927765,223208934,962869242,962869242
1680914284031,sensor,all,0,5,337129242,320305,138760986,145214784,962862433,962862433
1680914284031,sensor,all,0,6,288940624,155601,1358132093,1193144316,962855273,962855273
1680914284031,sensor,all,0,7,135807559,179711,148599341,132684474,962856539,962856539
1680914284031,sensor,all,0,8,846278223,893395,344889044,295479444,962849450,962849450
1680914284031,sensor,all,0,9,1891805343,1718291,749156523,609058710,962853864,962853864
1680914284031,sensor,all,0,0,529443456,523093,218292758,186593394,962849974,962849974
1680914284031,sensor,all,0,1,1048835496,940720,416283279,404410188,962852283,962852283
1680914284031,sensor,all,0,2,188933367,285912,89578203,90308556,962848937,962848937
1680914285031,sensor,all,0,3,526488836,541859,1111568914,996899670,1963015236,1963015236
1680914285031,sensor,all,0,11,1110887119,881580,1034111258,871743366,1963017439,1963017439
1680914285031,sensor,all,0,10,479385148,446098,196936242,198720600,1962997346,1962997346
1680914285031,sensor,all,0,4,294968105,308219,126839552,127024794,1963005505,1963005505
