minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1221,0.8833333333333333,1.5166666666666666,1.3833333333333333
1222,1.0833333333333333,1.05,1.45
1223,1.1666666666666667,0.9833333333333333,1.3
