minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1221,3.4725480285251265,5.764780981791933,4.688438054549821
1222,3.70114753495649,6.499623737638021,4.482609356301747
1223,3.8029130233768806,6.196469495975051,4.403371071235136
