,exec_time,exec_time
,mean,std
fqdn,,
dd-0-0.0.1,2.6635579465648855,0.0760399732707751
image_processing-0-0.0.1,0.4503154503311258,0.4449691422337912
pyaes-0-0.0.1,0.44043072535211264,0.3690454847165918
