minutes,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
936,1.8491744877494294,3.648376978384339,12.652537474896503
937,1.57874259196422,5.400436387961381,10.05154639843086
938,1.6151939066660255,4.309310941564507,8.862044359214751
939,1.702818181042624,6.315258953413475,8.577503910196969
940,1.9288823822170595,7.53593392069909,7.651455060437226
