minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
936,1.7040813338085683,2.6513237074380944,2.9507078509986426
937,1.3537721289078326,3.92456840692327,2.5191825821068776
938,1.1935664606316372,3.1316331425685107,2.5773475531155055
939,1.1552437076781883,4.589382040561697,2.717168665754673
940,1.0305206975941277,5.476462651752756,3.0778968813201972
