minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
936,4.181458153668617,9.953277763733013,4.131721966744375
937,4.253470905098592,11.173722900982028,4.882120825851662
938,4.86553085090876,9.781379577443968,4.0879893283901865
939,3.279130251787668,9.081066548091986,5.836438525777268
940,4.978947050278853,15.564870943900091,5.5735841539959345
941,,,
