minutes,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
936,7.3243963948336015,23.238232882756815,53.06194675501754
937,7.455583497733773,27.84076197005529,51.265704292729154
938,6.519977298596516,24.042252651478403,46.30870278270679
939,7.586796719350678,27.034213397478897,48.8383921815699
940,9.078702999395853,30.48675753377465,53.99880774594012
