minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
945,5.273544070106753,5.407095677859022,5.122184561666076
946,5.075536758344598,4.999131679430121,5.210335759156049
947,5.139521773808608,5.0308487642741,5.016591321137705
948,4.560048800649409,4.6399899352743885,4.845843874024452
949,0.0,4.113217998956374,2.5467831594376475
