minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1193,1.852284175595691,0.7423847237760729,3.8716989830513384,1.995461101279761
1194,1.673081847895708,0.8239271960129669,3.145055600331371,1.950320549077577
1195,1.9472910449191894,1.2747807920267897,2.607012862927075,1.219955985304751
1196,2.008431227863201,1.3728994948263546,2.6338487517879674,1.6914862161848987
1197,1.684085372503626,1.7949579537523248,2.4345246041428252,1.3079108945603057
1198,1.6180507526359713,1.280992066779743,2.9654774003353412,0.8651027560847097
1199,2.0586138139298353,2.15596686832132,2.3695453349881856,1.0394547704583406
1200,1.7797058533434504,2.478670434542742,2.2212910234221566,0.9033497896144423
1201,2.3365937924468265,1.7268145669218902,2.7838949421471955,1.2210398801229816
1202,2.2182256575078885,1.919125754689449,2.347958567208309,1.6311447001340451
1203,2.0810512298421613,1.5162955706259704,2.6089790890655364,1.5524311568459248
1204,5.2207893034202115,8.55060222587748,19.6697462838163,4.803670702186939
