minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1193,12.990513268585197,0.7097820549263588,3.3759499765448893,3.336176079731147
1194,10.552443949127413,0.7877434968236141,3.0493380549152143,3.260706389850348
1195,8.747176713757806,1.218797344782579,3.549108308560072,2.039622808927883
1196,8.837217796974187,1.312607053238798,3.6605416414661347,2.827965852109012
1197,8.168435694835406,1.7161303352802089,3.0693929412719827,2.1866730642122962
1198,9.949914413642052,1.2247358443457694,2.949039068831397,1.4463499787133485
1199,7.950414081628519,2.061285133086643,3.752003795322809,1.7378460241302216
1200,7.452983984414289,2.3698168054514337,3.2436696339639135,1.5102945167956672
1201,9.340660093313568,1.6509795427260012,4.258646628165984,2.041434953480942
1202,7.877985105487055,1.8348451661250074,4.042910345561151,2.727081939947325
1203,8.753773891599508,1.4497057274029597,3.792897948995846,2.5954821607783436
1204,65.99689211588478,8.175092811543143,9.515345301030317,8.031171983890545
