minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1390,0.6199096333333334,3.231847683333333,0.1340616333333333
1391,0.5763696,3.2989271166666665,0.11975368333333332
1392,0.5763057166666667,3.2585467333333336,0.1600804
1393,0.7470062000000001,3.167606166666667,0.08047693333333332
1394,0.8033804166666666,3.0844917666666674,0.10735698333333331
1395,0.7687040333333333,3.1738222666666673,0.052931233333333334
1396,0.7140637,3.2083968499999997,0.07354758333333332
1397,0.7843487833333334,3.1249969166666665,0.08585703333333333
1398,0.6848931833333335,3.15378965,0.14638693333333333
1399,0.8422193500000001,3.007183033333334,0.14519953333333332
1400,0.5303127000000001,3.37253245,0.09270644999999998
1401,0.50129225,3.3680984,0.12598336666666668
1402,1.0136527000000002,2.8413991666666663,0.13977431666666668
1403,0.7111888833333335,3.1324860666666674,0.15191879999999996
1404,0.5378703,3.330579283333334,0.1266699833333333
1405,0.66361995,3.2320015166666667,0.09946578333333332
1406,0.84082815,3.0752565,0.07946128333333333
1407,0.6061745999999999,3.2872329833333342,0.10227498333333333
1408,0.8399953666666666,3.011614383333333,0.14394511666666665
1409,0.7852392666666668,3.064496966666667,0.14546433333333333
1410,0.7641364666666665,3.0452892999999994,0.18546468333333338
1411,0.5168477333333333,3.39934825,0.07915788333333333
1412,0.5640320333333334,3.2919307833333336,0.13942775
1413,1.0014043500000003,2.5014836333333323,0.026696766666666663
