timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1681751185839,sensor,all,0,3,339461,999,597930,434850,158487,158487
1681751185839,sensor,all,0,11,91659,3309,604894,442182,157252,157252
1681751185839,sensor,all,0,10,28749,31,59339,39546,144536,144536
1681751185839,sensor,all,0,4,29388,15,76695,53586,146609,146609
1681751185839,sensor,all,0,5,1461267,1879,590541,429702,153302,153302
1681751185839,sensor,all,0,6,105633,63,128748,91104,154165,154165
1681751185839,sensor,all,0,7,12455,38,37604,25272,162974,162974
1681751185839,sensor,all,0,8,17505,9,45892,28314,167604,167604
1681751185839,sensor,all,0,9,18888,2,37621,25272,170237,170237
1681751185839,sensor,all,0,0,37587,30,65900,45786,170949,170949
1681751185839,sensor,all,0,1,19538,1,41134,27924,176957,176957
1681751185839,sensor,all,0,2,16221,6,32770,21528,178594,178594
1681751186839,sensor,all,0,3,419704479,1336612,290784376,257504208,958894188,958894188
1681751186839,sensor,all,0,11,750614398,2254020,765599532,636826554,958895878,958895878
1681751186839,sensor,all,0,10,418127768,4197802,413595621,364749060,958890542,958890542
1681751186839,sensor,all,0,4,319856501,1635097,619626818,517020192,958887032,958887032
1681751186839,sensor,all,0,5,1089438796,3225691,891135830,768750762,958892716,958892716
1681751186839,sensor,all,0,6,463169929,2394233,750612287,641179500,958885618,958885618
1681751186839,sensor,all,0,7,912009184,3127508,530715911,432720054,958886549,958886549
1681751186839,sensor,all,0,8,529371361,2499306,465466916,391957176,958882441,958882441
1681751186839,sensor,all,0,9,869798744,2383436,505107777,437548644,958879016,958879016
1681751186839,sensor,all,0,0,714522633,2783854,474932472,410715630,958874303,958874303
1681751186839,sensor,all,0,1,2080140407,4772661,1013616565,829196550,958872947,958872947
1681751186839,sensor,all,0,2,247431767,2053034,298228677,269402796,958869568,958869568
1681751187839,sensor,all,0,3,753396907,2252193,374441403,305081166,1959013381,1959013381
1681751187839,sensor,all,0,11,1992112927,4629196,949547023,750529572,1959012750,1959012750
1681751187839,sensor,all,0,10,1018522658,4078662,555711871,452563332,1959000199,1959000199
1681751187839,sensor,all,0,4,511470339,2090215,331013449,274590732,1959004662,1959004662
1681751187839,sensor,all,0,5,380489957,737045,1399011518,1129016538,1958999560,1958999560
1681751187839,sensor,all,0,6,140466651,796207,721898619,588662802,1958993974,1958993974
1681751187839,sensor,all,0,7,695303508,5748267,477021878,395171166,1959001074,1959001074
1681751187839,sensor,all,0,8,278881384,3641054,353831068,297427962,1959007081,1959007081
1681751187839,sensor,all,0,9,754926575,2064691,390742709,329221542,1959012112,1959012112
1681751187839,sensor,all,0,0,670042644,3373816,432285275,368823312,1959011877,1959011877
1681751187839,sensor,all,0,1,691996300,1984900,373048501,298364586,1959010064,1959010064
1681751187839,sensor,all,0,2,443131167,2027300,281789803,260850486,1959005505,1959005505
1681751188840,sensor,all,0,3,1186291765,2226740,783830106,737229870,2959149961,2959149961
1681751188840,sensor,all,0,11,699150186,1627637,472059352,416506818,2959167666,2959167666
1681751188840,sensor,all,0,10,291151444,3266481,327999358,276241134,2959181034,2959181034
1681751188840,sensor,all,0,4,270859398,1638287,319040024,262945722,2959177589,2959177589
1681751188840,sensor,all,0,5,1857584156,3320156,1122933002,1016756520,2959192230,2959192230
1681751188840,sensor,all,0,6,421625565,1861757,340909111,299156208,2959198361,2959198361
1681751188840,sensor,all,0,7,305077944,680344,212837051,194362428,2959208604,2959208604
1681751188840,sensor,all,0,8,241373406,1159321,225656462,198287778,2959216123,2959216123
1681751188840,sensor,all,0,9,1756932103,3873696,965689828,838560138,2959222295,2959222295
1681751188840,sensor,all,0,0,651129968,2058942,819641688,784994574,2959222853,2959222853
1681751188840,sensor,all,0,1,993405885,2110181,549245356,474290622,2959227179,2959227179
1681751188840,sensor,all,0,2,460713902,1551614,284719910,251678232,2959229668,2959229668
1681751189840,sensor,all,0,3,1220004912,3983637,844147509,718926078,3959228121,3959228121
1681751189840,sensor,all,0,11,762481232,3595848,658854942,538670730,3959230911,3959230911
1681751189840,sensor,all,0,10,686550691,4574414,693035238,545376078,3959230340,3959230340
1681751189840,sensor,all,0,4,1304301417,5008201,1030082092,821986620,3959230784,3959230784
1681751189840,sensor,all,0,5,1695169162,4487873,1171924703,968097078,3959238948,3959238948
1681751189840,sensor,all,0,6,632977755,3044180,782532534,625443546,3959235610,3959235610
1681751189840,sensor,all,0,7,1431655292,6214419,1069607168,882864372,3959245997,3959245997
1681751189840,sensor,all,0,8,982252106,5019070,1090985244,923318604,3959251782,3959251782
1681751189840,sensor,all,0,9,1401482945,4911723,929890594,817184550,3959256818,3959256818
1681751189840,sensor,all,0,0,908397639,3542471,661820315,567477534,3959259534,3959259534
1681751189840,sensor,all,0,1,1372525919,5379707,1131594620,969210450,3959260878,3959260878
1681751189840,sensor,all,0,2,1083213644,4801171,835941161,661125738,3959258440,3959258440
1681751190840,sensor,all,0,3,2190495931,5394525,1094563458,985513386,4959322091,4959322091
1681751190840,sensor,all,0,11,1254870009,3781764,763820944,693851730,4959323947,4959323947
1681751190840,sensor,all,0,10,428903212,1743957,365595476,343935384,4959315351,4959315351
1681751190840,sensor,all,0,4,455543128,2029409,357958094,337153830,4959318655,4959318655
1681751190840,sensor,all,0,5,1690921482,4257275,852719700,754061022,4959322169,4959322169
1681751190840,sensor,all,0,6,446156595,1896961,732025266,643260150,4959317709,4959317709
1681751190840,sensor,all,0,7,589204971,1671978,514458892,461653140,4959322322,4959322322
1681751190840,sensor,all,0,8,375078329,2554141,364659237,353364492,4959326253,4959326253
1681751190840,sensor,all,0,9,855348584,2661261,506814875,487556316,4959322044,4959322044
1681751190840,sensor,all,0,0,313104058,3024199,578802422,540066306,4959316882,4959316882
1681751190840,sensor,all,0,1,462178555,3212133,571626520,569133708,4959314838,4959314838
1681751190840,sensor,all,0,2,371365564,2274630,397518351,359601996,4959311997,4959311997
1681751191840,sensor,all,0,3,497319056,779200,210324140,218768082,5959442503,5959442503
