minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
46,49.496013717018265,40.81430028266232,44.33923932747045
47,52.38006227631581,40.31118139985759,44.445403975108015
48,52.84375145325002,41.63212037492619,49.4829774815225
49,51.25664484720835,41.86022821988305,47.34946984388096
50,50.56109191167989,40.11969357351582,45.475287449792816
