,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
0,463.7030039999999,79.81977300000003,133.79202999999998
1,515.634649,68.25903100000001,125.23439799999996
2,498.9105350000001,76.50238199999997,172.76364300000006
3,462.3084750000001,81.41581300000001,153.23424500000004
4,355.37639,50.262724,104.08287499999997
