seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
49151,5.07,,,15.056468355199216,121.68,0.15444,0.8108,0.0,152451273543.0,3720945.0,0.03540015,2.0,3.868263,2.6,3.0,2.6,9.986468355199216
49152,4.97,,,13.700392593018275,121.7,0.19242,0.4971,0.0,152454994488.0,3794311.0,0.0520747,3.0,3.720945,2.6,3.0,2.2,8.730392593018276
49153,5.24,,,12.736309019001196,121.54,0.18025,0.4399,0.0,152458788799.0,4039733.0,0.06874611666666668,4.0,3.794311,2.6,1.0,2.2,7.496309019001195
49154,5.43,,,12.662958228387685,121.67,0.17133,0.4083,0.0,152462828532.0,5638728.0,0.0854097,5.0,4.039733,2.6,1.0,2.0,7.232958228387686
49155,7.74,,,13.410030057359272,121.69,0.22299,0.4735,0.0,152468467260.0,4520538.0,0.10209800000000001,6.0,5.638728,2.39,1.0,2.0,5.670030057359272
49156,6.16,,,13.626662813320069,121.65,0.23066,0.524,0.0,152472987798.0,3989160.0,0.11876543333333332,7.0,4.520538,2.39,1.0,2.2,7.4666628133200685
49157,5.42,,,13.808134060896824,121.67,0.23261,0.5397,0.0,152476976958.0,3497658.0,0.13545510000000002,8.0,3.98916,2.39,1.0,2.1,8.388134060896824
49158,4.76,,,13.795967687708742,121.65,0.18401,0.4755,0.0,152480474616.0,3690678.0,0.15212863333333332,9.0,3.497658,2.39,1.0,2.0,9.035967687708743
49159,5.03,,,12.481970033713164,121.75,0.17676,0.4165,0.0,152484165294.0,3505611.0,0.16880233333333333,10.0,3.690678,2.2,1.0,2.0,7.451970033713164
49160,4.75,,,13.989289107327041,121.64,0.24301,0.529,0.0,152487670905.0,3407220.0,0.18547565,11.0,3.505611,2.2,1.0,2.0,9.239289107327041
49161,4.64,,,15.39306671516843,121.65,0.1575,0.8185,0.0,152491078125.0,3507475.0,0.20215015,12.0,3.40722,2.2,0.0,1.9,10.75306671516843
49162,4.75,,,13.27461041813106,121.71,0.17931,0.4277,0.0,152494585600.0,3635564.0,0.21882106666666665,13.0,3.507475,2.2,0.0,1.9,8.52461041813106
49163,4.96,,,15.575744761440442,121.64,0.16208,0.8376,0.0,152498221164.0,3811171.0,0.23549628333333333,14.0,3.635564,2.2,0.0,1.9,10.615744761440443
49164,5.18,,,15.740175817222658,121.67,0.15675,0.8199,0.0,152502032335.0,3373849.0,0.25216781666666666,15.0,3.811171,2.2,0.0,1.8,10.560175817222659
49165,4.57,,,13.738072313712795,121.71,0.19019,0.4386,0.0,152505406184.0,3602416.0,0.26884068333333333,16.0,3.373849,2.1,1.0,1.9,9.168072313712795
49166,4.91,,,13.37175666252234,121.7,0.20712,0.4483,0.0,152509008600.0,3570428.0,0.2855141666666666,17.0,3.602416,2.1,1.0,1.8,8.46175666252234
49167,4.85,,,14.504366274671693,121.7,0.18818,0.546,0.0,152512579028.0,3522106.0,0.3021872666666667,18.0,3.570428,2.1,0.0,1.8,9.654366274671693
49168,4.8,,,15.467063042548688,121.68,0.15906,0.8291,0.0,152516101134.0,3512790.0,0.3188610666666667,19.0,3.522106,2.1,0.0,1.8,10.667063042548687
49169,4.79,,,15.279920136515939,121.66,0.15696,0.8272,0.0,152519613924.0,3506864.0,0.3355371,20.0,3.51279,1.93,0.0,1.8,10.489920136515938
49170,4.78,,,16.14311742477748,121.64,0.176,0.8346,0.0,152523120788.0,3446596.0,0.3522114666666667,21.0,3.506864,1.93,0.0,1.8,11.363117424777478
49171,4.68,,,14.958494993689074,121.74,0.19977,0.5821,0.0,152526567384.0,3529348.0,0.3688814833333333,22.0,3.446596,1.93,0.0,1.8,10.278494993689074
49172,4.79,,,15.698252747984744,121.69,0.16317,0.8341,0.0,152530096732.0,3371192.0,0.3855695,23.0,3.529348,1.93,0.0,1.7,10.908252747984744
49173,4.59,,,16.578491984791135,121.73,0.18278,0.8569,0.0,152533467924.0,4094178.0,0.40224386666666667,24.0,3.371192,1.93,0.0,1.8,11.988491984791136
49174,5.58,,,16.238147925548347,121.68,0.15959,0.828,0.0,152537562102.0,3650200.0,0.4189174833333333,25.0,4.094178,1.93,0.0,1.8,10.658147925548347
49175,4.95,,,16.177716316924155,121.74,0.17479,0.8399,0.0,152541212302.0,3741938.0,0.4355877833333333,26.0,3.6502,1.78,1.0,1.7,11.227716316924155
49176,5.08,,,15.75107478769349,121.69,0.16266,0.8365,0.0,152544954240.0,3500376.0,0.4522790666666667,27.0,3.741938,1.78,1.0,1.7,10.67107478769349
49177,4.77,,,15.674843756525206,121.77,0.16001,0.8359,0.0,152548454616.0,3540987.0,0.46895181666666663,28.0,3.500376,1.78,0.0,1.7,10.904843756525207
49178,4.82,,,15.301552185941699,121.69,0.1634,0.8268,0.0,152551995603.0,3524256.0,0.4856250833333334,29.0,3.540987,1.78,0.0,1.7,10.481552185941698
49179,4.81,,,16.9438998798446,121.68,0.27775,0.803,0.0,152555519859.0,3581349.0,0.50229875,30.0,3.524256,1.64,0.0,1.7,12.133899879844602
49180,4.92,,,13.819770561150687,121.82,0.12771,0.6066,0.0,152559101208.0,3676812.0,0.5189702666666667,31.0,3.581349,1.64,0.0,1.7,8.899770561150687
49181,4.96,,,14.503891511732283,121.83,0.24764,0.5616,0.0,152562778020.0,3505752.0,0.5356441666666666,32.0,3.676812,1.64,0.0,1.7,9.543891511732284
49182,4.8,,,16.097116451966922,121.76,0.16034,0.8321,0.0,152566283772.0,3671569.0,0.5523188166666666,33.0,3.505752,1.64,0.0,1.7,11.297116451966922
49183,4.96,,,15.442786460117258,121.7,0.16223,0.8336,0.0,152569955341.0,4136516.0,0.5689891666666667,34.0,3.671569,1.64,0.0,1.7,10.482786460117257
49184,5.61,,,13.702464829074152,121.81,0.12708,0.627,0.0,152574091857.0,3490331.0,0.5856596333333334,35.0,4.136516,1.64,0.0,1.7,8.092464829074153
49185,4.81,,,13.450899105460705,121.86,0.22762,0.4864,0.0,152577582188.0,3742317.0,0.6023329166666667,36.0,3.490331,1.5,0.0,1.7,8.640899105460704
49186,5.03,,,13.103674475221116,121.87,0.18085,0.4291,0.0,152581324505.0,3553171.0,0.6190067666666667,37.0,3.742317,1.5,0.0,1.7,8.073674475221114
49187,4.84,,,12.95546684150059,121.83,0.17388,0.4402,0.0,152584877676.0,3401624.0,0.6356819166666666,38.0,3.553171,1.5,0.0,1.7,8.11546684150059
49188,4.64,,,15.197808288644293,121.74,0.16121,0.8286,0.0,152588279300.0,3687128.0,0.6523568666666667,39.0,3.401624,1.5,0.0,1.7,10.557808288644292
49189,5.1,,,14.229043670103495,121.78,0.21698,0.574,0.0,152591966428.0,4077248.0,0.6690277833333333,40.0,3.687128,1.38,0.0,1.7,9.129043670103496
49190,5.47,,,15.003150585191849,121.41,0.21117,0.5587,0.0,152596043676.0,3492908.0,0.6857025333333334,41.0,4.077248,1.38,0.0,1.7,9.533150585191848
49191,4.74,,,15.628509755504563,121.45,0.16549,0.8135,0.0,152599536584.0,3807004.0,0.7023760666666666,42.0,3.492908,1.38,1.0,1.7,10.888509755504563
49192,5.17,,,15.012853892296645,121.61,0.13684,0.6994,0.0,152603343588.0,3424922.0,0.71904945,43.0,3.807004,1.38,1.0,1.7,9.842853892296645
49193,4.67,,,15.683771519540423,121.64,0.15815,0.8248,0.0,152606768510.0,3927642.0,0.7357256333333333,44.0,3.424922,1.38,0.0,1.7,11.013771519540423
49194,5.34,,,15.415500341841655,121.78,0.15572,0.813,0.0,152610696152.0,3627400.0,0.7523978166666667,45.0,3.927642,1.38,0.0,1.7,10.075500341841655
49195,4.97,,,15.263347732076184,121.71,0.15673,0.8182,0.0,152614323552.0,3854970.0,0.76907055,46.0,3.6274,1.27,0.0,1.7,10.293347732076185
49196,5.27,,,15.060947990471494,121.79,0.15541,0.8142,0.0,152618178522.0,3612618.0,0.7857463,47.0,3.85497,1.27,0.0,1.7,9.790947990471494
49197,4.88,,,15.102190112512202,121.84,0.15577,0.8233,0.0,152621791140.0,3477558.0,0.80241365,48.0,3.612618,1.27,1.0,1.7,10.222190112512202
49198,4.71,,,14.38223674601418,121.85,0.14186,0.7539,0.0,152625268698.0,3386314.0,0.8191037666666666,49.0,3.477558,1.27,1.0,1.7,9.672236746014178
49199,4.6,,,14.683711342718004,121.62,0.14658,0.7636,0.0,152628655012.0,3667768.0,0.8357776,50.0,3.386314,1.17,0.0,1.7,10.083711342718004
49200,5.0,,,15.472132093386593,121.79,0.14281,0.7364,0.0,152632322780.0,3421352.0,0.8524499999999999,51.0,3.667768,1.17,0.0,1.7,10.472132093386593
49201,4.66,,,14.991780615622122,121.78,0.15206,0.8064,0.0,152635744132.0,4838456.0,0.8691237333333334,52.0,3.421352,1.17,0.0,1.7,10.331780615622122
49202,6.56,,,13.18253902581087,121.88,0.17339,0.4166,0.0,152640582588.0,3412548.0,0.8857910833333332,53.0,4.838456,1.17,0.0,1.7,6.6225390258108705
49203,4.67,,,14.789557020097188,121.82,0.24864,0.5899,0.0,152643995136.0,3869776.0,0.9024835,54.0,3.412548,1.17,1.0,1.7,10.119557020097188
49204,5.25,,,15.211017740525335,121.86,0.20639,0.5471,0.0,152647864912.0,3504391.0,0.9191568,55.0,3.869776,1.17,1.0,1.6,9.961017740525335
49205,4.78,,,15.167745459500132,121.83,0.15179,0.8113,0.0,152651369303.0,3498041.0,0.9358312666666666,56.0,3.504391,1.08,1.0,1.7,10.387745459500131
49206,4.75,,,15.34116248482598,121.82,0.15579,0.8086,0.0,152654867344.0,3467403.0,0.9525046166666667,57.0,3.498041,1.08,1.0,1.7,10.59116248482598
49207,4.78,,,15.23398641260672,121.67,0.15148,0.8056,0.0,152658334747.0,3595139.0,0.9691783666666667,58.0,3.467403,1.08,0.0,1.7,10.45398641260672
49208,4.82,,,22.98366573766688,121.51,0.26658,0.7189,0.0,152661929886.0,3441610.0,0.9858492333333333,59.0,3.595139,1.08,0.0,1.7,18.16366573766688
49209,4.69,,,59.742443943613814,121.16,0.61981,0.9667,0.0,152665371496.0,3647418.0,1.0025218333333334,60.0,3.44161,0.99,1.0,1.7,55.05244394361382
