timestamp,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-28 17:19:09.008357,21.43,10.57,196086132.0,138.0,383993269632,30114783,0.13422853333333334,8,50.649106,4.01,1.0,5.7,00:00:00,116.57
2023-08-28 17:19:10.015936,20.24,7.48,139712186.0,155.0,384023384415,37947513,0.15091028333333334,9,30.114783,4.01,1.0,5.5,00:00:00,134.76
2023-08-28 17:19:11.019992,29.23,21.32,2455707804.0,144.0,384061331928,40085784,0.16758865,10,37.947513,3.69,0.0,5.0,00:00:00,114.77
2023-08-28 17:19:12.026684,24.8,16.5,1888042155.0,117.0,384101417712,32248924,0.18426713333333333,11,40.085784,3.69,0.0,4.9,00:00:00,92.2
2023-08-28 17:19:13.031979,20.99,10.09,316529810.0,143.0,384133666636,30662852,0.20094613333333333,12,32.248924,3.69,2.0,4.6,00:00:00,122.01
2023-08-28 17:19:14.039352,20.88,9.96,244652146.0,95.0,384164329488,29215877,0.21762518333333333,13,30.662852,3.69,2.0,4.3,00:00:00,74.12
2023-08-28 17:19:15.046670,20.32,8.4,186915897.0,102.0,384193545365,30243275,0.23430441666666668,14,29.215877,3.39,0.0,4.4,00:00:00,81.68
2023-08-28 17:19:16.053303,20.35,8.55,144999017.0,93.0,384223788640,29411140,0.25098338333333337,15,30.243275,3.39,0.0,4.2,00:00:00,72.65
2023-08-28 17:19:17.060419,20.18,7.88,190038345.0,102.0,384253199780,29339208,0.26766286666666667,16,29.41114,3.39,0.0,3.9,00:00:00,81.82
2023-08-28 17:19:18.067658,19.85,7.81,121865709.0,101.0,384282538988,29483558,0.2843423333333333,17,29.339208,3.39,0.0,3.8,00:00:00,81.15
2023-08-28 17:19:19.074674,20.27,8.8,191652318.0,97.0,384312022546,29213687,0.30102423333333334,18,29.483558,3.39,0.0,3.8,00:00:00,76.73
2023-08-28 17:19:20.082007,20.36,8.91,190198732.0,96.0,384341236233,29592591,0.31770333333333334,19,29.213687,3.39,0.0,3.6,00:00:00,75.64
2023-08-28 17:19:21.089399,19.84,7.41,121696726.0,96.0,384370828824,29802974,0.33438315,20,29.592591,3.12,0.0,3.5,00:00:00,76.16
2023-08-28 17:19:22.096554,20.29,8.46,188234773.0,95.0,384400631798,28843733,0.35106196666666667,21,29.802974,3.12,0.0,3.5,00:00:00,74.71000000000001
2023-08-28 17:19:23.103665,20.18,8.16,188330376.0,109.0,384429475531,29851205,0.3677427833333333,22,28.843733,3.12,0.0,3.4,00:00:00,88.82
2023-08-28 17:19:24.110965,19.92,8.16,122361626.0,89.0,384459326736,29444934,0.38442376666666667,23,29.851205,3.12,0.0,3.4,00:00:00,69.08
2023-08-28 17:19:25.118378,20.3,8.79,189218457.0,99.0,384488771670,29265114,0.40110198333333336,24,29.444934,2.87,0.0,3.3,00:00:00,78.7
2023-08-28 17:19:26.125682,20.27,8.63,196208039.0,104.0,384518036784,29465111,0.41778105000000004,25,29.265114,2.87,0.0,3.2,00:00:00,83.73
2023-08-28 17:19:27.132634,19.91,7.5,122446783.0,104.0,384547501895,29799421,0.43445941666666665,26,29.465111,2.87,0.0,3.2,00:00:00,84.09
2023-08-28 17:19:28.139766,20.24,8.78,189233870.0,100.0,384577301316,28995048,0.4511388833333333,27,29.799421,2.87,0.0,3.1,00:00:00,79.76
2023-08-28 17:19:29.147034,20.56,9.0,190313089.0,97.0,384606296364,30214080,0.46781778333333335,28,28.995048,2.87,0.0,3.1,00:00:00,76.44
2023-08-28 17:19:30.154315,19.91,8.11,121765039.0,98.0,384636510444,29514486,0.4844973666666667,29,30.21408,2.87,0.0,3.0,00:00:00,78.09
2023-08-28 17:19:31.161919,20.26,8.14,190006911.0,104.0,384666024930,28956110,0.5011769,30,29.514486,2.72,0.0,3.0,00:00:00,83.74
2023-08-28 17:19:32.169116,20.27,8.14,185489757.0,88.0,384694981040,29918972,0.5178550666666667,31,28.95611,2.72,0.0,3.0,00:00:01,67.73
2023-08-28 17:19:33.176294,20.01,7.89,125193085.0,88.0,384724900012,29113078,0.5345338333333333,32,29.918972,2.72,0.0,2.9,00:00:01,67.99
2023-08-28 17:19:34.183453,20.13,7.82,187746269.0,94.0,384754013090,29500751,0.5512128000000001,33,29.113078,2.72,0.0,2.9,00:00:01,73.87
2023-08-28 17:19:35.190612,20.43,8.72,184715313.0,106.0,384783513841,29872214,0.5678914833333334,34,29.500751,2.5,0.0,2.9,00:00:01,85.57
2023-08-28 17:19:36.197498,19.91,8.19,135338766.0,107.0,384813386055,28928961,0.5845708666666667,35,29.872214,2.5,0.0,2.8,00:00:01,87.09
2023-08-28 17:19:37.204733,20.4,8.9,189590129.0,104.0,384842315016,30109110,0.6012489666666667,36,28.928961,2.5,0.0,2.8,00:00:01,83.6
2023-08-28 17:19:38.211541,19.82,7.92,121360499.0,106.0,384872424126,29460550,0.6179283166666667,37,30.10911,2.5,0.0,2.8,00:00:01,86.18
2023-08-28 17:19:39.219264,20.26,8.28,190779945.0,103.0,384901884676,29240012,0.63460765,38,29.46055,2.5,0.0,2.8,00:00:01,82.74
2023-08-28 17:19:40.226381,20.64,8.92,187107606.0,93.0,384931124688,29880871,0.6512861166666667,39,29.240012,2.5,0.0,2.7,00:00:01,72.36
2023-08-28 17:19:41.233654,19.94,8.1,122480126.0,91.0,384961005559,29920004,0.6679657333333334,40,29.880871,2.3,0.0,2.7,00:00:01,71.06
2023-08-28 17:19:42.240905,20.25,8.66,187045944.0,89.0,384990925563,28889697,0.68464605,41,29.920004,2.3,0.0,2.7,00:00:01,68.75
2023-08-28 17:19:43.248426,20.83,10.11,196174163.0,104.0,385019815260,30637953,0.7013258166666667,42,28.889697,2.3,0.0,2.7,00:00:01,83.17
2023-08-28 17:19:44.255281,19.9,7.65,122527265.0,102.0,385050453213,29604403,0.7180057000000001,43,30.637953,2.3,0.0,2.6,00:00:01,82.1
2023-08-28 17:19:45.262520,20.47,8.79,189766931.0,102.0,385080057616,29313188,0.7346845333333333,44,29.604403,2.12,0.0,2.6,00:00:01,81.53
