minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1223,,,,,
1225,7.3351876755122865,,4.557396007943876,6.5030271772465555,9.572193667441232
1226,6.751170536446548,,5.178825161510988,7.682577113652942,8.439679317256894
1227,6.9622147370284155,,4.838076678113184,8.17792525493454,8.516615809352539
1228,5.019788853185009,,5.202410542842624,6.985940693013291,9.218216478714501
1229,6.008482460295606,,5.770879293510004,7.136980619789782,8.265096798662947
1230,8.371360033318897,,4.962619947640976,6.415073363773673,8.796771850620486
1231,7.655815607782628,,5.2028233413295135,6.573216298121513,8.316287083768186
1232,5.809320759272375,,5.009200351815438,7.391298833193241,7.27497140647151
1233,7.52386215378349,,4.6457359903664655,6.475450816391608,9.207537104285741
1234,7.4118438383049705,,4.901284867290142,6.224428287239692,7.220553351352081
1235,6.571899589299762,,5.137168613231795,7.315806209382776,9.265072204578722
1236,,,,,
