minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1223,7.134260558404485,4.937108637760985,5.048771375036044,6.756705958073738,
1225,7.803111823753776,8.52672684827523,6.21333181995534,8.935933889949233,
1226,9.259504513010212,8.298148719329902,5.805230294586854,10.797346206118302,
1227,8.986396551430786,7.564482161729421,5.180107418281546,8.956869988724726,
1228,9.623612091714417,8.743716208147882,8.538694470028814,12.733727516155788,
1229,7.055192383431767,6.646343462356026,6.341448390845305,7.386231257397481,
1230,8.489800489843795,7.226974246012026,5.6025778141127835,11.491248243292533,
1231,8.276171383062541,7.351467398915299,4.264073282737416,8.998920478777487,
1232,7.0820983084874785,5.509278568581088,4.4319878316642525,5.894476319950642,
1233,6.910678586056712,6.540655089056045,6.091344777434663,8.378707269418744,
1234,7.225590016088228,4.818411556947561,4.652865585614185,9.895842261224535,
1235,,,,,
