minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1223,27.464957080363632,,6.071498773510911,15.815412656482662,13.473226470184821
1225,36.32317911765254,,7.471963715926004,17.2981393778733,23.269190594176894
1226,43.889530190153344,,6.981193243926764,20.52670822280294,22.645407501000285
1227,36.408281097502964,,6.229439501313652,19.921275455554053,20.643252715798916
1228,51.76061854317672,,10.268374056013622,21.33387128636332,23.86134827222032
1229,30.023879347251626,,7.626032804273126,15.640132288608328,18.137678798894243
1230,46.71013386703739,,6.737489539550077,18.820408508897593,19.722203389648627
1231,36.579209788447,,5.127844733535006,18.34682999974136,20.061941598004893
1232,23.960127929677977,,5.32977365883847,15.69977803664022,15.034661638616786
1233,34.05813971651972,,7.325265811815972,15.319770378452223,17.84925828939906
1234,40.22505710105882,,5.595394522328904,16.017874151845287,13.149305574679804
1235,,,,,
