timestamp,consumption,pid,fqdn
1693959961,6.117321,2090334.0,scaphandre
1693959963,7.368902,2090334.0,scaphandre
1693959964,7.11605,2090334.0,scaphandre
1693959965,7.568625,2090334.0,scaphandre
1693959967,7.004471,2090334.0,scaphandre
1693959968,7.351994,2090334.0,scaphandre
1693959969,7.776851,2090334.0,scaphandre
1693959971,7.144351,2090334.0,scaphandre
1693959972,7.999012,2090334.0,scaphandre
1693959973,7.124906,2090334.0,scaphandre
1693959975,7.605744,2090334.0,scaphandre
1693959976,7.612047,2090334.0,scaphandre
1693959977,7.38483,2090334.0,scaphandre
1693959979,7.338864,2090334.0,scaphandre
1693959980,7.623916,2090334.0,scaphandre
1693959981,7.290342,2090334.0,scaphandre
1693959983,6.871113,2090334.0,scaphandre
1693959984,7.004355,2090334.0,scaphandre
1693959985,7.314304,2090334.0,scaphandre
1693959987,6.578398,2090334.0,scaphandre
1693959988,7.9029,2090334.0,scaphandre
1693959990,7.539922,2090334.0,scaphandre
1693959991,6.880802,2090334.0,scaphandre
1693959992,7.668618,2090334.0,scaphandre
1693959994,7.60624,2090334.0,scaphandre
1693959995,7.785653,2090334.0,scaphandre
1693959996,7.052594,2090334.0,scaphandre
1693959998,8.085237,2090334.0,scaphandre
1693959999,7.217149,2090334.0,scaphandre
1693960000,7.514564,2090334.0,scaphandre
1693960002,7.805565,2090334.0,scaphandre
1693960003,7.440347,2090334.0,scaphandre
1693960005,7.723821,2090334.0,scaphandre
1693960006,7.715518,2090334.0,scaphandre
1693960007,7.416508,2090334.0,scaphandre
1693960009,7.71902,2090334.0,scaphandre
1693960010,7.843491,2090334.0,scaphandre
1693960011,7.843226,2090334.0,scaphandre
1693960013,7.791369,2090334.0,scaphandre
1693960014,7.318924,2090334.0,scaphandre
1693960016,8.19374,2090334.0,scaphandre
1693960017,5.933362,2090334.0,scaphandre
1693960018,7.483845,2090334.0,scaphandre
1693960020,7.421336,2090334.0,scaphandre
1693960021,2.534668,2090334.0,scaphandre
1693960024,2.97151,2090334.0,scaphandre
1693960025,2.810701,2090334.0,scaphandre
1693960029,2.593591,2090334.0,scaphandre
1693960030,3.948705,2090334.0,scaphandre
1693960031,4.482192,2090334.0,scaphandre
1693960033,3.351967,2090334.0,scaphandre
1693960034,3.075125,2090334.0,scaphandre
1693960036,3.722746,2090334.0,scaphandre
1693960037,4.795904,2090334.0,scaphandre
1693960038,4.514441,2090334.0,scaphandre
1693960040,3.785487,2090334.0,scaphandre
1693960041,3.867145,2090334.0,scaphandre
1693960043,4.062437,2090334.0,scaphandre
1693960044,4.670105,2090334.0,scaphandre
1693960045,4.476619,2090334.0,scaphandre
1693960047,4.666069,2090334.0,scaphandre
1693960048,4.309584,2090334.0,scaphandre
1693960050,4.168823,2090334.0,scaphandre
1693960051,5.604232,2090334.0,scaphandre
1693960052,4.184933,2090334.0,scaphandre
1693960054,3.983625,2090334.0,scaphandre
1693960055,4.765549,2090334.0,scaphandre
1693960056,2.888863,2090334.0,scaphandre
1693960058,2.863557,2090334.0,scaphandre
1693960059,4.215711,2090334.0,scaphandre
1693960061,4.062211,2090334.0,scaphandre
1693960062,3.170231,2090334.0,scaphandre
1693960064,3.922304,2090334.0,scaphandre
1693960065,5.6093,2090334.0,scaphandre
1693960067,3.910995,2090334.0,scaphandre
1693960068,3.472354,2090334.0,scaphandre
1693960069,4.560605,2090334.0,scaphandre
1693960071,2.945102,2090334.0,scaphandre
1693960072,3.464437,2090334.0,scaphandre
1693960073,5.915354,2090334.0,scaphandre
1693960075,3.55786,2090334.0,scaphandre
1693960076,4.303475,2090334.0,scaphandre
1693960078,6.029883,2090334.0,scaphandre
1693960079,4.307719,2090334.0,scaphandre
1693960080,3.290424,2090334.0,scaphandre
1693960082,4.102811,2090334.0,scaphandre
1693960083,2.84494,2090334.0,scaphandre
1693960087,3.740378,2090334.0,scaphandre
1693960088,3.998065,2090334.0,scaphandre
1693960089,5.495241,2090334.0,scaphandre
1693960091,6.140421,2090334.0,scaphandre
1693960092,5.543581,2090334.0,scaphandre
1693960094,4.433097,2090334.0,scaphandre
1693960095,4.365615,2090334.0,scaphandre
1693960096,3.729885,2090334.0,scaphandre
1693960098,3.686712,2090334.0,scaphandre
1693960099,3.970376,2090334.0,scaphandre
1693960101,3.202795,2090334.0,scaphandre
1693960102,3.797804,2090334.0,scaphandre
1693960104,2.720141,2090334.0,scaphandre
1693960105,3.492703,2090334.0,scaphandre
1693960107,3.536966,2090334.0,scaphandre
1693960108,3.885835,2090334.0,scaphandre
1693960110,3.725615,2090334.0,scaphandre
1693960111,4.280258,2090334.0,scaphandre
1693960113,3.905764,2090334.0,scaphandre
1693960114,6.062995,2090334.0,scaphandre
1693960115,4.362206,2090334.0,scaphandre
1693960117,3.032181,2090334.0,scaphandre
1693960118,3.947212,2090334.0,scaphandre
1693960120,4.035138,2090334.0,scaphandre
1693960121,5.585107,2090334.0,scaphandre
1693960123,5.392597,2090334.0,scaphandre
1693960124,5.26908,2090334.0,scaphandre
1693960125,2.995719,2090334.0,scaphandre
1693960127,2.719029,2090334.0,scaphandre
1693960129,3.098415,2090334.0,scaphandre
1693960131,2.549717,2090334.0,scaphandre
1693960132,2.901363,2090334.0,scaphandre
1693960134,2.962716,2090334.0,scaphandre
1693960135,4.375247,2090334.0,scaphandre
1693960137,5.133406,2090334.0,scaphandre
1693960138,3.24464,2090334.0,scaphandre
1693960140,3.333888,2090334.0,scaphandre
1693960141,3.7681,2090334.0,scaphandre
1693960142,3.809785,2090334.0,scaphandre
1693960144,4.037585,2090334.0,scaphandre
1693960145,3.579442,2090334.0,scaphandre
1693960147,4.097496,2090334.0,scaphandre
1693960148,4.84125,2090334.0,scaphandre
1693960149,5.200243,2090334.0,scaphandre
1693960151,4.94553,2090334.0,scaphandre
1693960152,6.178615,2090334.0,scaphandre
1693960154,4.823315,2090334.0,scaphandre
1693960155,4.021149,2090334.0,scaphandre
1693960156,3.533813,2090334.0,scaphandre
1693960158,4.568644,2090334.0,scaphandre
1693960159,3.53485,2090334.0,scaphandre
1693960161,5.686382,2090334.0,scaphandre
1693960162,2.742391,2090334.0,scaphandre
1693960166,2.865805,2090334.0,scaphandre
1693960167,3.089252,2090334.0,scaphandre
1693960169,3.951412,2090334.0,scaphandre
1693960170,3.159982,2090334.0,scaphandre
1693960172,4.205183,2090334.0,scaphandre
1693960173,3.331884,2090334.0,scaphandre
1693960175,3.627002,2090334.0,scaphandre
1693960176,3.996534,2090334.0,scaphandre
1693960178,4.551825,2090334.0,scaphandre
1693960179,4.693141,2090334.0,scaphandre
1693960181,3.509896,2090334.0,scaphandre
1693960182,4.11297,2090334.0,scaphandre
1693960184,3.269599,2090334.0,scaphandre
1693960185,5.188623,2090334.0,scaphandre
1693960187,2.6557,2090334.0,scaphandre
1693960188,4.496284,2090334.0,scaphandre
1693960189,3.58912,2090334.0,scaphandre
1693960191,3.515939,2090334.0,scaphandre
1693960192,4.18381,2090334.0,scaphandre
1693960194,3.201956,2090334.0,scaphandre
1693960195,2.706525,2090334.0,scaphandre
1693960197,2.647199,2090334.0,scaphandre
1693960199,2.747782,2090334.0,scaphandre
1693960200,3.077287,2090334.0,scaphandre
1693960204,2.562708,2090334.0,scaphandre
1693960205,3.070751,2090334.0,scaphandre
1693960207,4.877717,2090334.0,scaphandre
1693960208,5.437013,2090334.0,scaphandre
1693960210,4.324022,2090334.0,scaphandre
1693960211,4.118182,2090334.0,scaphandre
1693960213,4.465262,2090334.0,scaphandre
1693960214,3.523626,2090334.0,scaphandre
1693960216,4.015702,2090334.0,scaphandre
1693960217,4.098452,2090334.0,scaphandre
1693960219,4.975755,2090334.0,scaphandre
1693960220,3.587319,2090334.0,scaphandre
1693960221,3.607967,2090334.0,scaphandre
1693960223,4.904519,2090334.0,scaphandre
1693960224,4.713763,2090334.0,scaphandre
1693960226,3.514845,2090334.0,scaphandre
1693960227,3.897898,2090334.0,scaphandre
1693960229,4.501524,2090334.0,scaphandre
1693960230,3.251457,2090334.0,scaphandre
1693960232,2.863857,2090334.0,scaphandre
1693960233,2.50672,2090334.0,scaphandre
1693960235,2.67162,2090334.0,scaphandre
1693960237,2.222155,2090334.0,scaphandre
1693960239,2.113814,2090334.0,scaphandre
1693960240,2.564891,2090334.0,scaphandre
1693960242,2.618171,2090334.0,scaphandre
1693960243,2.394775,2090334.0,scaphandre
1693960245,2.393387,2090334.0,scaphandre
1693960247,2.486676,2090334.0,scaphandre
1693960248,2.65407,2090334.0,scaphandre
1693960250,2.743151,2090334.0,scaphandre
1693960251,3.439453,2090334.0,scaphandre
1693960253,3.238212,2090334.0,scaphandre
1693960254,2.994282,2090334.0,scaphandre
1693960256,4.72114,2090334.0,scaphandre
1693960257,3.255293,2090334.0,scaphandre
1693960259,3.506812,2090334.0,scaphandre
1693960261,3.486687,2090334.0,scaphandre
1693960263,4.444358,2090334.0,scaphandre
1693960265,3.515081,2090334.0,scaphandre
1693960266,2.325574,2090334.0,scaphandre
1693960268,3.198582,2090334.0,scaphandre
1693960269,4.012776,2090334.0,scaphandre
1693960270,4.318716,2090334.0,scaphandre
1693960272,3.328847,2090334.0,scaphandre
1693960273,4.77502,2090334.0,scaphandre
1693960275,3.78071,2090334.0,scaphandre
1693960276,3.293876,2090334.0,scaphandre
1693960278,2.905005,2090334.0,scaphandre
1693960279,4.69521,2090334.0,scaphandre
1693960280,3.821105,2090334.0,scaphandre
1693960282,2.614873,2090334.0,scaphandre
1693960283,2.710129,2090334.0,scaphandre
1693960285,2.767101,2090334.0,scaphandre
1693960287,2.697297,2090334.0,scaphandre
1693960288,2.373474,2090334.0,scaphandre
1693960290,2.322191,2090334.0,scaphandre
1693960291,2.526202,2090334.0,scaphandre
1693960293,2.475759,2090334.0,scaphandre
1693960295,3.057393,2090334.0,scaphandre
1693960296,2.173309,2090334.0,scaphandre
1693960298,2.836191,2090334.0,scaphandre
1693960299,2.503384,2090334.0,scaphandre
1693960301,2.660574,2090334.0,scaphandre
1693960303,2.505082,2090334.0,scaphandre
1693960304,3.187755,2090334.0,scaphandre
1693960306,3.189767,2090334.0,scaphandre
1693960307,2.297803,2090334.0,scaphandre
1693960309,2.833196,2090334.0,scaphandre
1693960310,3.946662,2090334.0,scaphandre
1693960311,4.953871,2090334.0,scaphandre
1693960313,3.149719,2090334.0,scaphandre
1693960314,2.747888,2090334.0,scaphandre
1693960316,2.955233,2090334.0,scaphandre
1693960317,4.569897,2090334.0,scaphandre
1693960319,7.158664,2090334.0,scaphandre
1693960320,3.129155,2090334.0,scaphandre
1693960322,2.836268,2090334.0,scaphandre
1693960323,2.716475,2090334.0,scaphandre
1693960325,2.537886,2090334.0,scaphandre
1693960327,2.754122,2090334.0,scaphandre
1693960328,2.350653,2090334.0,scaphandre
1693960330,2.737771,2090334.0,scaphandre
1693960331,2.939238,2090334.0,scaphandre
1693960333,3.243197,2090334.0,scaphandre
1693960334,2.914238,2090334.0,scaphandre
1693960336,2.308301,2090334.0,scaphandre
1693960337,3.226611,2090334.0,scaphandre
1693960339,2.653166,2090334.0,scaphandre
1693960340,3.033384,2090334.0,scaphandre
1693960342,3.223345,2090334.0,scaphandre
1693960343,3.834499,2090334.0,scaphandre
1693960345,3.165715,2090334.0,scaphandre
1693960346,2.837245,2090334.0,scaphandre
1693960348,3.104886,2090334.0,scaphandre
1693960349,3.542645,2090334.0,scaphandre
1693960350,4.085238,2090334.0,scaphandre
1693960352,3.373397,2090334.0,scaphandre
1693960353,4.036342,2090334.0,scaphandre
1693960354,3.923889,2090334.0,scaphandre
1693960356,2.675634,2090334.0,scaphandre
1693960358,2.918814,2090334.0,scaphandre
1693960359,4.195451,2090334.0,scaphandre
1693960360,3.614951,2090334.0,scaphandre
1693960362,4.117855,2090334.0,scaphandre
1693960363,4.60033,2090334.0,scaphandre
1693960365,4.32643,2090334.0,scaphandre
1693960366,3.520904,2090334.0,scaphandre
1693960368,3.428368,2090334.0,scaphandre
1693960369,3.51198,2090334.0,scaphandre
1693960371,4.514375,2090334.0,scaphandre
1693960372,3.456262,2090334.0,scaphandre
1693960373,2.82041,2090334.0,scaphandre
1693960375,2.921139,2090334.0,scaphandre
1693960376,2.3122,2090334.0,scaphandre
1693960378,2.350321,2090334.0,scaphandre
1693960380,2.335806,2090334.0,scaphandre
1693960381,2.232082,2090334.0,scaphandre
1693960383,2.368206,2090334.0,scaphandre
1693960385,2.695826,2090334.0,scaphandre
1693960386,2.891938,2090334.0,scaphandre
1693960388,2.736519,2090334.0,scaphandre
1693960389,3.054834,2090334.0,scaphandre
1693960391,2.260743,2090334.0,scaphandre
1693960393,2.422726,2090334.0,scaphandre
1693960394,2.100016,2090334.0,scaphandre
1693960396,2.139499,2090334.0,scaphandre
1693960399,2.439364,2090334.0,scaphandre
1693960401,2.426704,2090334.0,scaphandre
1693960403,2.606539,2090334.0,scaphandre
1693960405,1.657688,2090334.0,scaphandre
1693960407,2.415232,2090334.0,scaphandre
1693960408,2.502878,2090334.0,scaphandre
1693960410,2.337824,2090334.0,scaphandre
1693960412,2.864548,2090334.0,scaphandre
1693960414,3.241711,2090334.0,scaphandre
1693960415,2.758093,2090334.0,scaphandre
1693960417,2.935767,2090334.0,scaphandre
1693960418,2.993062,2090334.0,scaphandre
1693960420,4.59887,2090334.0,scaphandre
