seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
61931,4.59,,,12.20222157849705,121.37,0.18672,0.4343,0.0,,,,,2.89254,1.78,1.0,3.3,7.612221578497049
61932,3.91,,,14.455560051533132,121.54,0.23393,0.5788,0.0,49652412804.0,3421512.0,0.03322405,1.0,2.89254,1.78,1.0,2.7,10.545560051533132
61933,4.63,,,13.816429509638525,121.56,0.22486,0.5516,0.0,49655834316.0,3311472.0,0.049909683333333336,2.0,3.421512,1.78,0.0,2.6,9.186429509638526
61934,4.52,,,13.622952022213989,121.55,0.24722,0.5414,0.0,49659145788.0,5298572.0,0.06656948333333333,3.0,3.311472,1.78,0.0,2.5,9.102952022213989
61935,7.19,,,15.00616276119699,121.59,0.24,0.6424,0.0,49664444360.0,4059760.0,0.08324858333333333,4.0,5.298572,1.78,1.0,2.2,7.816162761196989
61936,5.5,,,14.007927496366163,121.47,0.22798,0.5959,0.0,49668504120.0,3344994.0,0.09993278333333334,5.0,4.05976,1.78,1.0,2.2,8.507927496366163
61937,4.57,,,14.460969108505669,121.55,0.22993,0.5912,0.0,49671849114.0,2939578.0,0.11662016666666666,6.0,3.344994,1.71,1.0,2.3,9.890969108505669
61938,4.0,,,14.240327011007807,121.53,0.23699,0.645,0.0,49674788692.0,3019448.0,0.13328376666666666,7.0,2.939578,1.71,1.0,2.2,10.240327011007807
61939,4.08,,,12.966831622648415,121.55,0.23287,0.5061,0.0,49677808140.0,2849380.0,0.14996866666666667,8.0,3.019448,1.71,0.0,2.1,8.886831622648415
61940,3.89,,,14.076114173161423,121.54,0.2287,0.5924,0.0,49680657520.0,3067295.0,0.16665295,9.0,2.84938,1.71,0.0,2.0,10.186114173161423
61941,4.18,,,15.768207623182452,121.45,0.29291,0.6623,0.0,49683724815.0,2960926.0,0.18334476666666666,11.0,3.067295,1.66,0.0,2.0,11.588207623182452
61942,4.02,,,13.89303494027119,121.53,0.21346,0.5787,0.0,49686685741.0,3011575.0,0.20001818333333335,12.0,2.960926,1.66,0.0,2.0,9.873034940271191
61943,4.11,,,13.856464789158858,121.58,0.22394,0.5881,0.0,49689697316.0,3054732.0,0.21669096666666665,13.0,3.011575,1.66,0.0,2.0,9.746464789158857
61944,4.16,,,13.22153062587597,121.54,0.26662,0.5081,0.0,49692752048.0,3044155.0,0.23335611666666667,14.0,3.054732,1.66,0.0,2.0,9.06153062587597
61945,4.13,,,13.945582103273114,121.59,0.19997,0.573,0.0,49695796203.0,3056989.0,0.25004540000000003,15.0,3.044155,1.66,0.0,1.9,9.815582103273115
61946,4.18,,,13.389010352995822,121.57,0.23815,0.5424,0.0,49698853192.0,2860346.0,0.26671171666666665,16.0,3.056989,1.66,0.0,1.9,9.209010352995822
61947,3.87,,,13.4697558857543,121.53,0.21633,0.5929,0.0,49701713538.0,3232870.0,0.28339058333333333,17.0,2.860346,1.6,0.0,1.8,9.599755885754298
61948,4.4,,,13.644555038169607,121.42,0.25135,0.5763,0.0,49704946408.0,2929474.0,0.300081,18.0,3.23287,1.6,0.0,1.9,9.244555038169606
61949,3.99,,,14.157775774664522,121.51,0.15659,0.8026,0.0,49707875882.0,2695228.0,0.3167538833333333,19.0,2.929474,1.6,0.0,1.9,10.167775774664522
61950,3.66,,,13.24351256349695,121.53,0.13722,0.7246,0.0,49710571110.0,3257694.0,0.33342621666666666,20.0,2.695228,1.6,0.0,1.9,9.58351256349695
61951,4.44,,,13.519022566495616,121.45,0.24125,0.5911,0.0,49713828804.0,3040728.0,0.3500943166666667,21.0,3.257694,1.56,0.0,1.8,9.079022566495617
61952,4.11,,,14.865284908215594,121.45,0.23282,0.5953,0.0,49716869532.0,2753856.0,0.36678493333333334,22.0,3.040728,1.56,0.0,1.8,10.755284908215593
61953,3.75,,,13.428395016462565,121.46,0.23582,0.5205,0.0,49719623388.0,3116664.0,0.3834559166666667,23.0,2.753856,1.56,0.0,1.8,9.678395016462565
61954,4.23,,,14.164559743452662,121.46,0.25607,0.5946,0.0,49722740052.0,2869716.0,0.40013773333333336,24.0,3.116664,1.56,0.0,1.8,9.934559743452661
61955,3.92,,,12.785273974402983,121.56,0.17818,0.481,0.0,49725609768.0,2985316.0,0.416818,25.0,2.869716,1.56,0.0,1.8,8.865273974402983
61956,4.04,,,13.912062881254158,121.5,0.25609,0.6,0.0,49728595084.0,2956556.0,0.43349848333333335,26.0,2.985316,1.56,0.0,1.8,9.872062881254159
61957,4.03,,,13.024295297789124,121.54,0.21028,0.5237,0.0,49731551640.0,2762916.0,0.4501763833333333,27.0,2.956556,1.43,0.0,1.8,8.994295297789122
61958,3.82,,,13.55963660099917,121.54,0.24495,0.5858,0.0,49734314556.0,3069984.0,0.46686255,28.0,2.762916,1.43,0.0,1.8,9.73963660099917
61959,4.12,,,13.202746967899902,121.56,0.23232,0.5804,0.0,49737384540.0,2851932.0,0.48354820000000004,29.0,3.069984,1.43,0.0,1.8,9.0827469678999
61960,3.86,,,14.162785946992765,121.53,0.24027,0.6044,0.0,49740236472.0,2995524.0,0.5002249833333333,30.0,2.851932,1.43,0.0,1.8,10.302785946992765
61961,4.08,,,13.995274705872964,121.55,0.23947,0.5683,0.0,49743231996.0,2941707.0,0.5168950166666667,31.0,2.995524,1.4,0.0,1.8,9.915274705872964
61962,3.99,,,13.5874351368801,121.52,0.23994,0.5844,0.0,49746173703.0,3183251.0,0.5335768333333333,32.0,2.941707,1.4,0.0,1.8,9.5974351368801
61963,4.33,,,13.295028076364913,121.56,0.2308,0.5651,0.0,49749356954.0,2919284.0,0.5502687333333333,33.0,3.183251,1.4,0.0,1.8,8.965028076364913
61964,3.98,,,12.542306501135215,121.63,0.18412,0.5031,0.0,49752276238.0,3019592.0,0.5669382666666666,34.0,2.919284,1.4,0.0,1.8,8.562306501135215
61965,4.1,,,14.134921790922565,121.58,0.21151,0.5367,0.0,49755295830.0,3294492.0,0.5836112833333333,35.0,3.019592,1.4,0.0,1.7,10.034921790922565
