minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1137,18.210971978901856,,2.208506267865341,3.702960988300885,2.6520457478326227
1139,28.640730067442853,,2.8685452702297156,6.535744033453359,4.072380716847047
1140,27.799201889508645,,2.356787197839085,5.958798271348704,3.4457446056997396
1141,72.46328821913801,,3.073774861431227,7.254368152891213,6.105103293879001
1142,23.658773923562347,,1.9164660839756558,5.337163752835529,4.19724348286949
1143,24.82493574761792,,1.26814265326621,2.926043442906207,2.7905457394027113
1144,30.247806055142043,,1.8037399868142376,4.886597324898015,3.2755438751370796
1145,29.213793705320718,,2.764588101709472,7.72897358292661,4.0828991852881815
1146,37.008573195755126,,2.503704233880519,5.242773222603996,4.650244462821956
1147,23.874239286756264,,1.9257114603242274,3.8803588559208833,3.552314111923044
1148,48.428390390876714,,2.9317241770617293,5.495353258428036,4.026751295994118
1149,41.49413817222988,,1.51293425699218,4.824567386119268,2.9056067577492937
1150,31.671800453727027,,1.8777840042249916,3.3300728200686303,2.251812949262605
1151,40.66577179319837,,2.279158516209731,6.3260481305197,4.244063794318314
