minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1137,2.494572232442278,1.874105255845032,3.2226301391213745,8.509042469511057,
1139,4.402932041604935,2.8778048461201315,4.185752414554614,13.382327356497818,
1140,4.0142612232196955,2.434983665390794,3.4390001811462994,12.98912489516691,
1141,4.8870472617157255,4.31425671291156,4.48522137041355,33.858335384372324,
1142,3.595484948365625,2.9660408677850096,2.796488039308764,11.054517700943286,
1143,1.9711865036263585,1.9719782138617339,1.850461008232111,11.599404623986574,
1144,3.291952044952737,2.3147089363606383,2.6319992518130246,14.133230594771234,
1145,5.206774509956567,2.885237869100629,4.034059159558842,13.650090265478436,
1146,3.531896918012346,3.286160352196501,3.653380042859408,17.29218634917027,
1147,2.614079782226748,2.510292498916433,2.809978799512594,11.155193487400469,
1148,3.7020524086660673,2.8455601770711434,4.277942440128045,22.628074495059437,
1149,3.250164361164969,2.0532876933088513,2.2076584549632274,19.38805816363432,
1150,2.2433688108514738,1.5912751455520118,2.7400435374922143,14.798589304231845,
1151,4.261666287423916,2.9991270963458305,3.3257251894838045,19.001005528131923,
