minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1137,,,,,
1139,19.031563831822794,,5.196035517512411,8.329166910849935,10.075304645893958
1140,8.011745784815508,,2.845177027575638,9.826209654480472,9.430160878384847
1141,22.998456235515373,,3.780408367545136,8.884465800402104,15.815291385282661
1142,11.620556929556537,,3.200698593944458,5.446049276424369,4.708016679885432
1143,12.985925652635366,,3.2464847372183905,7.877394759863817,9.828953907294489
1144,11.006296520315093,,3.718017125621811,8.13419406678706,9.584605710115403
1145,13.524015738206757,,3.643741286646794,9.125423845798668,9.088021968042039
1146,14.338393492497064,,2.741164297535938,7.866838502605469,13.041425337769144
1147,8.504297428950974,,2.677906431782436,6.984779872910279,5.956030670144783
1148,8.251788537491555,,3.34963088977681,5.510613578046403,3.304169512216695
1149,12.385395350382783,,2.2914295171339476,6.83996413188008,4.558792826167077
1150,6.412779119499056,,1.9351908800064748,3.7505047611837417,4.90372633367879
1151,11.61225973888795,,2.51953898874328,6.118155368576818,12.516493606308213
1152,,,,,
