minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1137,24.737558013984742,,3.7904039026608016,10.319614145228527,11.832933768897636
1139,38.10232177893522,,4.821611553717785,17.83828154486041,17.795223678476656
1140,38.991805265253774,,4.17661592912509,17.14708581275117,15.874930146178789
1141,78.84205942362483,,4.225471061067438,16.193105196424483,21.818287566103475
1142,37.9283786993814,,3.8818284348931713,17.553882825233206,22.10161098143387
1143,48.01166272238444,,3.098773820784926,11.609940823547774,17.727009666788522
1144,54.121127407514095,,4.077650912959562,17.937839381877126,19.250592415035626
1145,42.27386982765547,,5.054493437053913,22.945445458103755,19.406196600390178
1146,58.34553331825563,,4.987138743576421,16.95731030705826,24.080681802914015
1147,43.07477978405952,,4.389831931534546,14.363359725311819,21.051963447222924
1148,69.81935175348073,,5.340255560217563,16.254065888110432,19.068577989736863
1149,70.19096422225226,,3.233535781051608,16.743392542191312,16.1442925674835
1150,59.307155393922486,,4.442660551707477,12.79318543441576,13.850146798011233
1151,81.6754911770089,,5.7836289388874675,26.066687801251884,27.99834507251537
