minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
25,22.753450034060467,17.470391916996807,23.61831847180946,22.676484557447232
26,22.3183364810725,15.338440884639452,23.605378791076884,22.402427693507896
27,23.474013836338784,19.554846547229978,24.19063437464983,22.88227489873655
28,22.775794964555818,19.54012456513195,24.055378303067634,23.068475733958447
29,22.935350475370985,17.351573105074483,23.936262011234263,22.65579867310913
