timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1689818536388,sensor,all,0,13,17423,84894,2329980,2329980
1689818536388,sensor,all,0,12,577926,2279744,2307518,2307518
1689818536388,sensor,all,0,15,17261,84553,2282734,2282734
1689818536388,sensor,all,0,14,14816,79203,2300635,2300635
1689818536388,sensor,all,0,17,14952,101575,2295884,2295884
1689818536388,sensor,all,0,0,23516,102779,2325771,2325771
1689818536388,sensor,all,0,16,7948,63822,2367895,2367895
1689818536388,sensor,all,0,1,7886,63129,2372239,2372239
1689818536388,sensor,all,0,19,14714,79551,2347300,2347300
1689818536388,sensor,all,0,2,14682,89934,2376665,2376665
1689818536388,sensor,all,0,18,7890,61705,2364779,2364779
1689818536388,sensor,all,0,3,10592,88023,2323750,2323750
1689818536388,sensor,all,0,22,7897,62023,2306509,2306509
1689818536388,sensor,all,0,4,17164,97726,2306836,2306836
1689818536388,sensor,all,0,5,157638,264016,2215942,2215942
1689818536388,sensor,all,0,23,14738,80946,2275808,2275808
1689818536388,sensor,all,0,20,7895,62137,2218772,2218772
1689818536388,sensor,all,0,6,10475,69783,2245372,2245372
1689818536388,sensor,all,0,7,7862,61803,2168202,2168202
1689818536388,sensor,all,0,21,7904,61884,2205366,2205366
1689818536388,sensor,all,0,8,7888,61888,2150394,2150394
1689818536388,sensor,all,0,9,7892,64862,2096421,2096421
1689818536388,sensor,all,0,11,17652,140807,2026431,2026431
1689818536388,sensor,all,0,10,317058,1980174,2008366,2008366
1689818537389,sensor,all,0,13,7178391,10674242,981118390,981118390
1689818537389,sensor,all,0,12,1079063,5492142,981099799,981099799
1689818537389,sensor,all,0,15,212915,994037,981066561,981066561
1689818537389,sensor,all,0,14,89543040,87359202,981053734,981053734
1689818537389,sensor,all,0,17,2493386,9141238,981033950,981033950
1689818537389,sensor,all,0,0,4884921,8529235,981063929,981063929
1689818537389,sensor,all,0,16,157991,792474,981087835,981087835
1689818537389,sensor,all,0,1,2557063,4543479,981108755,981108755
1689818537389,sensor,all,0,19,1806552,4690397,981059738,981059738
1689818537389,sensor,all,0,2,2788632,5394991,981100599,981100599
1689818537389,sensor,all,0,18,111769,569865,981083549,981083549
1689818537389,sensor,all,0,3,135414194,138976103,981047694,981047694
1689818537389,sensor,all,0,22,3903921,7373579,981017494,981017494
1689818537389,sensor,all,0,4,5490271,12269090,981037009,981037009
1689818537389,sensor,all,0,5,228271,976732,981015642,981015642
1689818537389,sensor,all,0,23,4565795,9074009,980997366,980997366
1689818537389,sensor,all,0,20,5592340,8998547,981025246,981025246
1689818537389,sensor,all,0,6,5136072,14438636,981053841,981053841
1689818537389,sensor,all,0,7,2523023,4127579,980918189,980918189
1689818537389,sensor,all,0,21,46622816,49113075,981001756,981001756
1689818537389,sensor,all,0,8,77472,477643,980882568,980882568
1689818537389,sensor,all,0,9,148385,775083,980829288,980829288
1689818537389,sensor,all,0,11,288310536,117454469,980816498,980816498
1689818537389,sensor,all,0,10,1249678,5319305,980803300,980803300
1689818538389,sensor,all,0,13,89429976,82657794,1981489298,1981489298
1689818538389,sensor,all,0,12,783190,3283465,1981467752,1981467752
1689818538389,sensor,all,0,15,732455,1737127,1981434218,1981434218
1689818538389,sensor,all,0,14,109116,467498,1981408148,1981408148
1689818538389,sensor,all,0,17,100452,452351,1981385989,1981385989
1689818538389,sensor,all,0,0,4005156,7030502,1981413036,1981413036
1689818538389,sensor,all,0,16,1276951,2637151,1981437273,1981437273
1689818538389,sensor,all,0,1,240069,644486,1981433809,1981433809
1689818538389,sensor,all,0,19,423499,1054140,1981410181,1981410181
1689818538389,sensor,all,0,2,9262909,8292294,1981409587,1981409587
1689818538389,sensor,all,0,18,65332,352133,1981387466,1981387466
