minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1258,1.9666666666666666,1.0833333333333333,1.45,1.9
1259,1.7833333333333334,1.3166666666666667,1.65,1.25
1260,1.75,1.4833333333333334,1.4166666666666667,1.3333333333333333
