minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1258,28.267169520708027,17.059715560071496,6.500209616658923,22.667623528595456
1259,27.04998719872361,20.35088615537929,5.856612312691815,21.15744781973657
1260,26.185186208708178,21.487364341401705,6.105016651621644,21.719168044706365
