seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
64045,4.14,,,13.023409072091429,121.8,0.23446,0.5636,0.0,,,,,5.028084,2.66,1.0,9.0,8.883409072091428
64046,7.18,,,13.369264245169608,121.86,0.16307,0.4046,0.0,126954076956.0,7213272.0,0.03313488333333334,1.0,5.028084,2.66,1.0,6.0,6.189264245169609
64047,9.47,,,14.82300278168052,121.82,0.14602,0.8042,0.0,126954076956.0,7213272.0,0.03313488333333334,1.0,5.028084,2.45,2.0,4.3,5.3530027816805195
64048,4.35,,,14.24752918787995,121.87,0.14203,0.7985,0.0,126961290228.0,3237900.0,0.04982338333333333,2.0,7.213272,2.45,2.0,3.7,9.89752918787995
64049,7.25,,,14.383848281998146,121.79,0.23953,0.5951,0.0,126964528128.0,5301856.0,0.06648455,3.0,3.2379,2.45,1.0,3.2,7.133848281998146
64050,5.32,,,14.494286046625312,121.74,0.26611,0.473,0.0,126969829984.0,3907472.0,0.08317501666666667,4.0,5.301856,2.45,1.0,2.8,9.174286046625312
64051,4.77,,,12.544723477572576,121.81,0.1808,0.4762,0.0,126973737456.0,3492469.0,0.09984825,5.0,3.907472,2.45,0.0,3.0,7.774723477572577
64052,4.35,,,11.96108169961756,121.86,0.17278,0.421,0.0,126977229925.0,3220379.0,0.11652161666666667,6.0,3.492469,2.45,0.0,2.7,7.611081699617561
64053,4.15,,,12.69106121828467,121.78,0.2154,0.5529,0.0,126980450304.0,3045246.0,0.13319926666666668,7.0,3.220379,2.25,0.0,2.6,8.54106121828467
64054,4.33,,,12.471419438350743,121.8,0.22286,0.52,0.0,126983495550.0,3195054.0,0.14986675000000002,8.0,3.045246,2.25,0.0,2.6,8.141419438350743
64055,4.03,,,13.769039007374126,121.81,0.22655,0.5843,0.0,126986690604.0,2957854.0,0.16655235,9.0,3.195054,2.25,0.0,2.4,9.739039007374124
64056,3.78,,,13.697806465667547,121.85,0.22334,0.57,0.0,126989648458.0,2777167.0,0.18324153333333332,10.0,2.957854,2.25,0.0,2.4,9.917806465667548
64057,4.91,,,13.836178532408171,121.91,0.12972,0.7146,0.0,126992425625.0,3596433.0,0.19991483333333332,11.0,2.777167,2.07,0.0,2.3,8.926178532408171
64058,4.82,,,13.721947765630926,121.89,0.23156,0.5544,0.0,126996022058.0,3414537.0,0.21658713333333332,12.0,3.596433,2.07,0.0,2.3,8.901947765630926
64059,3.88,,,13.377101788527785,121.88,0.23525,0.5637,0.0,126999436595.0,2964436.0,0.23326096666666668,13.0,3.414537,2.07,0.0,2.2,9.497101788527786
64060,4.32,,,13.480557439425535,121.84,0.22947,0.5697,0.0,127002401031.0,3186609.0,0.24993471666666667,14.0,2.964436,2.07,0.0,2.2,9.160557439425535
64061,5.48,,,14.881038321206118,121.83,0.23745,0.6809,0.0,127005587640.0,4018833.0,0.2666103833333333,15.0,3.186609,2.07,1.0,2.1,9.401038321206117
64062,3.85,,,13.704601500921578,121.91,0.13327,0.7221,0.0,127009606473.0,2847123.0,0.2832828333333334,16.0,4.018833,2.07,1.0,2.1,9.854601500921579
64063,4.5,,,14.446503420371272,121.86,0.24903,0.589,0.0,127012453596.0,3281792.0,0.29995496666666666,17.0,2.847123,1.91,0.0,2.1,9.946503420371272
64064,3.55,,,12.97129087123114,121.82,0.20276,0.5752,0.0,127015735388.0,2645560.0,0.3166315333333333,18.0,3.281792,1.91,0.0,2.1,9.42129087123114
64065,4.14,,,13.324339338182597,121.84,0.21386,0.55,0.0,127018380948.0,3017942.0,0.3333057833333333,19.0,2.64556,1.91,0.0,2.0,9.184339338182596
64066,4.13,,,12.778494155097642,121.88,0.17188,0.4152,0.0,127021398890.0,3032334.0,0.34997918333333333,20.0,3.017942,1.91,0.0,2.0,8.64849415509764
64067,4.04,,,13.641962346638943,121.8,0.22265,0.5945,0.0,127024431224.0,2956773.0,0.36665566666666666,21.0,3.032334,1.75,0.0,2.0,9.601962346638942
64068,4.3,,,13.43655695942801,121.82,0.22302,0.5724,0.0,127027387997.0,3192385.0,0.3833298,22.0,2.956773,1.75,0.0,2.0,9.13655695942801
64069,3.94,,,12.899227325958664,121.86,0.16703,0.4135,0.0,127030580382.0,2891970.0,0.40000631666666664,24.0,3.192385,1.75,0.0,2.0,8.959227325958665
64070,3.98,,,13.997129280962678,121.82,0.23195,0.5807,0.0,127033472352.0,2920068.0,0.41667671666666667,25.0,2.89197,1.75,0.0,2.0,10.017129280962678
64071,4.28,,,15.47008444035914,121.79,0.27473,0.601,0.0,127036392420.0,3153262.0,0.4333690166666667,26.0,2.920068,1.75,0.0,2.0,11.19008444035914
64072,4.49,,,15.544567874130227,121.73,0.23794,0.5871,0.0,127039545682.0,3308260.0,0.4500385333333333,27.0,3.153262,1.75,0.0,1.9,11.054567874130226
64073,4.47,,,14.522900646578668,121.77,0.25728,0.5622,0.0,127042853942.0,3284070.0,0.46672385,28.0,3.30826,1.61,0.0,1.9,10.052900646578667
