minutes,1_pyaes_2000-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
855,3.236194312989348,2.7255149824169878,2.097667629150866,3.619506027953418
856,3.8948068929698847,3.1713977527008246,2.257776691157264,3.740876444410703
857,3.3509597337914534,2.8443471480692706,2.129591263786168,2.785026946680315
858,3.495851466617691,3.200831107101184,2.066065751266492,3.1219311395236247
859,3.3676944089120138,1.9526148207470473,1.6375514050574516,4.668225261755151
