minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1
855,4.798458811352885,4.045513834042623,2.0237869129890194,0.7871848849287209
856,5.775014923880071,4.181169278467753,2.3548699270429343,0.8472684900719107
857,4.968626944482627,3.112818421619631,2.112023808856664,0.7991647631075481
858,5.183464789441951,3.4893754883487693,2.376725186626938,0.7753257513556808
859,4.993440241065305,5.217664988262525,1.4498824427051678,0.6145185712175116
