seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
78280,13.61,,,14.833,,,,,,,,,3.507366,5.29,4.0,3.6,1.2230000000000008
78281,4.77,,,14.833,,,,,53750761858.0,3729245.0,0.033225283333333334,1.0,3.507366,5.29,4.0,3.0,10.063
78282,5.17,,,14.833,,,,,53754491103.0,4824093.0,0.049891950000000004,2.0,3.729245,5.29,1.0,2.6,9.663
78283,6.67,,,14.833,,,,,53759315196.0,4482867.0,0.06657571666666667,3.0,4.824093,5.29,1.0,2.6,8.163
78284,5.89,,,14.833,,,,,53763798063.0,4667196.0,0.08326018333333333,4.0,4.482867,5.29,1.0,2.2,8.943000000000001
78285,6.34,,,14.833,123.07,0.19081,0.6317,0.0,53768465259.0,3990126.0,0.09995033333333334,5.0,4.667196,5.29,1.0,2.5,8.493
78286,5.42,,,11.889411764705882,123.09,0.17716,0.4507,0.0,53772455385.0,3656515.0,0.11661846666666667,6.0,3.990126,4.86,1.0,2.4,6.469411764705882
78287,4.97,,,15.688446502582307,123.1,0.15229,0.8076,0.0,53776111900.0,4042612.0,0.13330405,7.0,3.656515,4.86,1.0,2.3,10.718446502582307
78288,5.51,,,13.095419510751912,123.13,0.17553,0.4183,0.0,53780154512.0,3651741.0,0.14997091666666668,8.0,4.042612,4.86,0.0,2.2,7.585419510751912
78289,4.96,,,16.388147062513635,123.06,0.24074,0.5949,0.0,53783806253.0,3392599.0,0.16665883333333334,9.0,3.651741,4.86,0.0,2.2,11.428147062513634
78290,4.6,,,15.97622731398978,123.08,0.14891,0.7939,0.0,53787198852.0,3337098.0,0.1833304,10.0,3.392599,4.47,0.0,2.2,11.37622731398978
78291,4.54,,,13.83573258295357,123.12,0.2114,0.4899,0.0,53790535950.0,3773850.0,0.19999593333333332,11.0,3.337098,4.47,0.0,2.1,9.295732582953569
78292,5.13,,,15.166265496682815,123.1,0.14288,0.8031,0.0,53794309800.0,3436644.0,0.21668548333333335,13.0,3.77385,4.47,0.0,2.1,10.036265496682816
78293,4.7,,,13.363118504009883,123.11,0.21294,0.4896,0.0,53797746444.0,3443214.0,0.23335598333333335,14.0,3.436644,4.47,0.0,2.1,8.663118504009883
78294,4.68,,,13.153672319353776,123.11,0.19459,0.4929,0.0,53801189658.0,3620401.0,0.2500301833333333,15.0,3.443214,4.47,0.0,2.0,8.473672319353776
78295,4.92,,,12.684796914644469,123.14,0.17494,0.4262,0.0,53804810059.0,3481361.0,0.2667080333333333,16.0,3.620401,4.47,0.0,2.0,7.764796914644469
78296,4.75,,,13.726771464274567,123.12,0.21572,0.4893,0.0,53808291420.0,3590560.0,0.28337908333333334,17.0,3.481361,4.2,0.0,2.0,8.976771464274567
78297,4.88,,,14.157078860804429,123.14,0.21207,0.4357,0.0,53811881980.0,4133828.0,0.3000518833333333,18.0,3.59056,4.2,0.0,1.9,9.27707886080443
78298,5.63,,,13.688589026053519,123.14,0.18451,0.4244,0.0,53816015808.0,3586488.0,0.31671948333333333,19.0,4.133828,4.2,0.0,1.9,8.058589026053518
78299,4.85,,,14.613966929151339,123.16,0.18125,0.4457,0.0,53819602296.0,3713623.0,0.3334103166666667,20.0,3.586488,4.2,0.0,1.9,9.763966929151339
78300,5.07,,,14.152806559211113,123.17,0.20498,0.4754,0.0,53823315919.0,3868947.0,0.35007916666666666,21.0,3.713623,3.86,0.0,1.9,9.082806559211113
