timestamp,load_avg_1minute,cpu_pct
2023-09-19 17:56:54.306743536,2.92,0
2023-09-19 17:56:59.307031451,2.76,0
2023-09-19 17:57:04.309825761,2.62,0
2023-09-19 17:57:09.308815352,2.49,0
2023-09-19 17:57:14.310998067,2.37,0
2023-09-19 17:57:19.310783504,2.26,0
2023-09-19 17:57:24.311073073,2.16,0
2023-09-19 17:57:29.311587602,2.07,0
2023-09-19 17:57:34.312730681,1.98,0
2023-09-19 17:57:39.31249403,1.9,0
2023-09-19 17:57:44.314659773,2.15,0
2023-09-19 17:57:49.314451886,2.06,0
2023-09-19 17:57:54.313454132,1.97,4
2023-09-19 17:57:59.314327118,1.98,18
2023-09-19 17:58:04.315304519,2.14,22
2023-09-19 17:58:09.316240926,2.37,25
2023-09-19 17:58:14.347646965,2.66,21
2023-09-19 17:58:19.495797911,2.85,31
2023-09-19 17:58:24.328909289,3.1,29
2023-09-19 17:58:29.332581656,3.09,14
2023-09-19 17:58:34.320160234,3.24,18
2023-09-19 17:58:39.319716805,3.3,17
2023-09-19 17:58:44.32116658,3.44,22
2023-09-19 17:58:49.322535424,3.57,26
2023-09-19 17:58:54.32159608,3.44,14
2023-09-19 17:58:59.332995437,3.49,11
2023-09-19 17:59:04.322837709,3.53,19
2023-09-19 17:59:09.324655415,3.64,20
2023-09-19 17:59:14.324718987,3.83,15
2023-09-19 17:59:19.326079019,4.01,23
2023-09-19 17:59:24.329911047,3.93,14
2023-09-19 17:59:29.327653145,3.85,11
2023-09-19 17:59:34.328432781,3.7,10
2023-09-19 17:59:39.328554584,3.65,9
2023-09-19 17:59:44.32915079,3.76,25
2023-09-19 17:59:49.333053849,3.78,12
2023-09-19 17:59:54.344540002,4.11,21
2023-09-19 17:59:59.331510156,4.19,20
2023-09-19 18:00:04.34390694,4.33,26
2023-09-19 18:00:09.34365263,4.22,22
2023-09-19 18:00:14.333577661,4.21,18
2023-09-19 18:00:19.347300535,4.11,17
