seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
71569,4.757,0.792,3.617,0.703,9.861936045418581,14.636789782570421,121.22,0.20647,0.7265,0.0,2.0433333333333334,,0.0
71570,4.757,1.188,3.924,0.803,10.104955232044965,13.106771026795156,121.28,0.12898,0.7555,0.0,2.1766666666666667,,0.0
71572,4.757,0.792,3.711,0.702,10.06206866240035,13.730024551470397,121.21,0.14162,0.7959,0.0,2.31,2.0,0.0
71573,5.154,4.755,4.521,1.203,11.733348064529292,13.269197794808042,121.23,0.13178,0.7676,0.0,2.31,2.0,0.0
71574,5.154,3.566,4.421,1.203,12.516543645449019,13.42339119053341,121.21,0.18678,0.7333,0.0,2.345,,0.0
71575,5.154,3.566,4.32,1.103,13.004480551935774,13.81370262484707,121.21,0.14463,0.8039,0.0,2.38,,0.0
71576,5.154,4.359,4.528,1.207,13.677536386472323,13.552939700225782,121.18,0.13675,0.7755,0.0,2.415,,0.0
71577,5.154,5.548,4.73,1.306,14.595675470642618,13.286862422024209,121.19,0.1315,0.7575,0.0,2.45,19.0,0.0
71578,5.154,4.755,4.421,1.203,14.876872829473843,13.482158667528013,121.19,0.14157,0.7943,0.0,2.45,19.0,0.0
71579,5.154,3.963,4.521,1.203,14.866110980631046,13.358716496073475,121.2,0.13964,0.789,0.0,2.46,,0.0
71580,5.154,2.774,4.22,1.003,14.351577686420203,13.440262830707239,120.97,0.13975,0.7707,0.0,2.47,,0.0
71581,5.154,3.566,4.421,1.103,14.319304380493197,13.758316005652805,120.96,0.13409,0.7821,0.0,2.4800000000000004,,0.0
71582,5.154,2.774,4.226,1.006,13.971513066338106,14.621055272957237,121.18,0.1486,0.8085,0.0,2.49,17.0,0.0
71583,4.757,1.585,3.918,0.803,13.098959146424152,13.765138471037034,121.19,0.13129,0.7507,0.0,2.49,17.0,0.0
71584,4.757,0.792,3.711,0.702,12.157871402487453,13.991107246895991,121.2,0.15327,0.7884,0.0,2.4800000000000004,,0.0
71585,4.757,0.792,3.611,0.702,11.469109981736374,13.782589349979729,121.18,0.13469,0.7768,0.0,2.47,,0.0
71586,4.755,3.169,4.22,1.003,11.97247698721794,15.07242050293013,121.16,0.15962,0.8423,0.0,2.46,,0.0
71587,4.757,1.585,3.818,0.803,11.669633891051514,13.122757962753525,121.17,0.13473,0.7725,0.0,2.45,5.0,0.0
71588,4.755,1.584,3.924,0.905,11.519143723735695,13.117241286857121,121.21,0.13564,0.7771,0.0,2.45,5.0,0.0
71589,4.757,2.376,4.119,0.904,11.710200606615308,12.291496332974395,121.21,0.12327,0.687,0.0,2.5025000000000004,,0.0
71590,4.757,2.377,4.22,1.003,11.904240424630945,11.589569349547153,121.22,0.17612,0.4175,0.0,2.555,,0.0
71591,4.757,1.188,3.711,0.702,11.440368297241278,12.868007000826271,121.14,0.19762,0.5283,0.0,2.6075,,0.0
71592,4.757,0.792,3.611,0.702,10.966857808068621,12.863477140898388,121.15,0.23382,0.5074,0.0,2.66,5.0,0.0
71593,4.757,2.377,4.119,0.904,11.32390046564818,14.074822361529703,121.17,0.23419,0.5799,0.0,2.66,5.0,0.0
71594,4.757,2.377,4.226,1.006,11.636530325953816,12.550820159003282,121.16,0.20234,0.467,0.0,2.6166666666666667,,0.0
71596,4.757,1.188,3.812,0.802,11.313271228167608,13.525766809804423,121.16,0.13758,0.7888,0.0,2.5733333333333333,,0.0
71597,4.757,1.981,4.119,0.902,11.446989859717343,13.284369015762916,121.16,0.13986,0.7843,0.0,2.53,4.0,0.0
71598,4.757,2.377,4.119,0.902,11.65939290180216,13.096006900684676,121.14,0.1328,0.7747,0.0,2.53,4.0,0.0
71599,5.154,3.17,4.32,1.103,12.285675031261555,12.79986235685439,121.13,0.14112,0.7734,0.0,2.4974999999999996,,0.0
71600,5.154,2.377,4.226,1.004,12.428272521883095,12.86720535188074,121.11,0.13005,0.7632,0.0,2.465,,0.0
71601,4.757,1.188,3.818,0.803,11.869590765318149,12.897183104986565,121.13,0.13007,0.7631,0.0,2.4325,,0.0
71602,4.757,2.377,4.22,0.902,11.985513535722706,12.826769563507275,121.12,0.13931,0.7809,0.0,2.4,8.0,0.0
71603,5.154,3.17,4.32,1.103,12.513959475005903,12.467463372198099,121.14,0.12947,0.7637,0.0,2.4,8.0,0.0
71604,5.154,2.774,4.22,1.003,12.705071632504135,13.793004455664764,121.14,0.23653,0.5412,0.0,2.4125,,0.0
71605,5.154,3.566,4.421,1.103,13.166750142752896,11.99696910980511,121.16,0.16697,0.4093,0.0,2.425,,0.0
71606,5.154,4.359,4.428,1.207,13.76112509992703,12.137810183264207,121.16,0.17614,0.4622,0.0,2.4375,,0.0
71607,5.154,4.755,4.521,1.205,14.323287569948922,13.497428425001734,121.13,0.25466,0.5967,0.0,2.45,15.0,0.0
71608,5.154,4.359,4.421,1.203,14.567401298964246,11.944562364842916,121.22,0.16775,0.4142,0.0,2.45,15.0,0.0
71609,5.154,3.566,4.32,1.103,14.440080909274974,14.133733923798784,121.16,0.25256,0.5408,0.0,2.42,,0.0
71610,5.156,2.774,4.32,1.003,14.08395663649248,14.436231715104087,121.14,0.25176,0.5937,0.0,2.39,,0.0
71611,4.759,1.189,3.711,0.702,12.967069645544735,14.11373596479649,121.12,0.23893,0.5832,0.0,2.3600000000000003,,0.0
71612,4.757,2.377,4.226,1.006,12.786748751881314,12.543251685147636,121.18,0.22042,0.5111,0.0,2.33,11.0,0.0
71613,4.757,2.377,4.22,1.004,12.65812412631692,13.472610129603947,121.15,0.20816,0.5213,0.0,2.33,11.0,0.0
71614,4.759,1.585,3.912,0.902,12.208086888421844,13.227106042117908,121.16,0.23329,0.5823,0.0,2.325,,0.0
71615,4.757,2.377,4.119,1.003,12.222460821895291,12.395523260712508,121.18,0.17686,0.4617,0.0,2.3200000000000003,,0.0
71616,5.154,3.17,4.421,1.103,12.710122575326704,12.898101734897073,121.16,0.2275,0.5793,0.0,2.315,,0.0
71617,5.154,3.963,4.428,1.105,13.292085802728694,13.561721386548786,121.13,0.25109,0.5537,0.0,2.31,9.0,0.0
71618,5.154,3.17,4.226,1.006,13.371260061910087,11.385122604910363,121.16,0.18627,0.455,0.0,2.31,9.0,0.0
71620,5.154,3.17,4.32,1.103,13.48398204333706,14.3428787071691,121.11,0.27362,0.6255,0.0,2.3266666666666667,,0.0
71621,5.154,3.566,4.32,1.103,13.681687430335941,11.3138310075913,121.16,0.20438,0.4633,0.0,2.3433333333333333,,0.0
71622,5.154,3.963,4.421,1.203,13.999481201235158,11.123265324922672,121.19,0.16318,0.4051,0.0,2.36,15.0,0.0
71623,5.154,2.774,4.22,1.003,13.74493684086461,13.862520304513936,121.11,0.22937,0.5675,0.0,2.36,15.0,0.0
71624,5.154,3.17,4.327,1.105,13.748255788605228,12.998248225113796,121.18,0.1716,0.4479,0.0,2.4524999999999997,,0.0
71625,5.154,5.152,4.629,1.306,14.496079052023658,14.039095898849824,121.16,0.14473,0.7354,0.0,2.545,,0.0
71626,5.154,5.548,4.521,1.203,15.07505533641656,18.01167222531384,121.11,0.30089,0.5701,0.0,2.6375,,0.0
71627,4.757,2.377,4.119,0.902,14.199038735491591,13.474135701297854,121.14,0.22368,0.5524,0.0,2.73,20.0,0.0
71628,4.757,1.188,3.812,0.802,13.107027114844113,11.926347581881615,121.21,0.17645,0.4804,0.0,2.73,20.0,0.0
71629,4.757,2.377,4.119,1.003,12.851718980390878,13.425197254409778,121.14,0.25034,0.5963,0.0,2.7175000000000002,,0.0
71630,4.757,2.377,4.226,1.006,12.706003286273615,13.203062570783786,121.18,0.17871,0.4635,0.0,2.705,,0.0
71631,4.757,1.585,3.918,0.803,12.213102300391531,10.614688823245187,121.19,0.18265,0.4139,0.0,2.6925,,0.0
71632,4.757,0.792,3.711,0.702,11.537771610274072,11.23530758646117,121.2,0.16702,0.4154,0.0,2.68,5.0,0.0
71633,4.757,0.792,3.611,0.702,11.03504012719185,12.404557251509328,121.18,0.17338,0.4676,0.0,2.68,5.0,0.0
71634,4.757,0.792,3.611,0.702,10.683128089034295,13.404747196087389,121.17,0.23575,0.5782,0.0,2.645,,0.0
71635,4.757,0.792,3.617,0.702,10.438589662324006,10.732844911780582,121.27,0.0,inf,0.0,2.6100000000000003,,0.0
71636,4.757,0.792,3.623,0.704,10.269812763626803,13.148856763318518,121.15,0.24241,0.586,0.0,2.575,,0.0
71637,4.757,0.792,3.611,0.702,10.147468934538761,13.128936768872776,121.15,0.22948,0.5916,0.0,2.54,0.0,0.0
71638,4.361,0.792,3.611,0.702,9.943028254177133,11.941195118206352,121.2,0.16668,0.4096,0.0,2.54,0.0,0.0
71640,4.757,0.792,3.711,0.702,9.948719777923994,13.479248690146308,121.13,0.23663,0.5847,0.0,2.526666666666667,,0.0
71641,4.757,2.377,4.119,0.902,10.610603844546796,13.322102800504128,121.12,0.23782,0.5808,0.0,2.513333333333333,,0.0
71642,4.757,2.377,4.226,1.004,11.136622691182756,12.171256782401041,121.18,0.17376,0.4177,0.0,2.5,3.0,0.0
71643,4.757,1.188,3.818,0.803,10.96543588382793,11.518441353454488,121.18,0.18427,0.4982,0.0,2.5,3.0,0.0
71644,4.757,0.792,3.611,0.702,10.63440511867955,11.136426768964421,121.18,0.18641,0.5003,0.0,2.4699999999999998,,0.0
71645,4.757,0.792,3.611,0.702,10.402683583075685,12.712702067228358,121.15,0.23488,0.5796,0.0,2.44,,0.0
71646,4.757,0.792,3.611,0.702,10.240478508152979,13.274488026341528,121.18,0.24062,0.595,0.0,2.41,,0.0
71647,4.757,0.792,3.611,0.702,10.126934955707085,13.3555257451246,121.15,0.23403,0.5957,0.0,2.38,1.0,0.0
71648,4.757,3.17,4.327,1.107,11.09715446899496,13.305192311404415,121.17,0.23194,0.5887,0.0,2.38,1.0,0.0
71649,5.154,3.566,4.32,1.105,12.011508128296473,10.757122743968198,121.21,0.17604,0.482,0.0,2.3525,,0.0
71650,4.757,1.188,3.711,0.702,11.515455689807531,12.557390370826765,121.17,0.2248,0.5587,0.0,2.325,,0.0
71651,4.757,0.792,3.611,0.702,11.019418982865272,11.543030728035506,121.22,0.16234,0.4094,0.0,2.2975,,0.0
71652,4.757,0.792,3.711,0.702,10.70219328800569,11.633539277801326,121.22,0.16482,0.4101,0.0,2.27,9.0,0.0
71653,4.757,2.377,4.119,0.902,11.138035301603983,11.5088541806001,121.23,0.16789,0.4133,0.0,2.27,9.0,0.0
71654,5.154,3.963,4.428,1.107,12.192224711122789,11.518867688762084,121.2,0.17301,0.4154,0.0,2.285,,0.0
71655,5.154,3.963,4.32,1.103,12.896557297785952,11.966376532071775,121.21,0.1655,0.4178,0.0,2.3,,0.0
71656,5.154,2.774,4.32,1.103,13.032890108450168,11.781635705350432,121.22,0.16616,0.4116,0.0,2.315,,0.0
71657,5.154,2.773,4.421,1.103,13.158323075915117,11.637087832854638,121.22,0.16579,0.419,0.0,2.33,12.0,0.0
71658,5.154,3.566,4.32,1.103,13.45372615314058,11.132108188668397,121.09,0.21798,0.497,0.0,2.33,12.0,0.0
71659,5.154,3.17,4.32,1.105,13.542308307198407,11.665949326099284,121.16,0.22569,0.5554,0.0,2.2933333333333334,,0.0
71661,4.757,0.792,3.623,0.703,12.442115815038886,11.062997259650464,121.22,0.18284,0.4372,0.0,2.256666666666667,,0.0
71662,4.757,0.792,3.611,0.702,11.66808107052722,11.523776332042077,121.2,0.2243,0.5031,0.0,2.22,7.0,0.0
71663,4.757,0.792,3.611,0.702,11.126256749369054,10.485223297323303,121.26,0.17054,0.4132,0.0,2.22,7.0,0.0
71664,4.757,0.792,3.611,0.702,10.746979724558338,15.401036313687326,121.22,0.14205,0.7918,0.0,2.2350000000000003,,0.0
71665,4.757,0.792,3.611,0.702,10.481485807190838,13.603860518916324,121.24,0.17327,0.4598,0.0,2.25,,0.0
71666,5.154,3.17,4.327,1.105,11.463840065033587,12.746746510591809,121.22,0.19101,0.5032,0.0,2.2649999999999997,,0.0
71667,5.154,4.359,4.421,1.205,12.566388045523512,11.620209697193093,121.19,0.18282,0.5117,0.0,2.28,6.0,0.0
71668,5.154,3.17,4.32,1.103,12.920571631866457,11.906292948296059,121.14,0.20346,0.5476,0.0,2.28,6.0,0.0
71669,4.757,1.981,4.113,1.003,12.60060014230652,11.280768906885884,121.21,0.20377,0.5079,0.0,2.335,,0.0
71670,5.154,3.566,4.421,1.103,13.093620099614563,12.546440814543304,121.17,0.23574,0.5792,0.0,2.3899999999999997,,0.0
71671,5.154,5.548,4.421,1.203,14.063334069730194,11.354352839571845,121.21,0.16124,0.4428,0.0,2.445,,0.0
71672,5.154,5.152,4.528,1.207,14.656633848811136,12.8904198167812,121.14,0.22622,0.5517,0.0,2.5,19.0,0.0
71673,5.154,4.359,4.521,1.205,14.831343694167794,12.202861998009167,121.17,0.22756,0.5347,0.0,2.5,19.0,0.0
71674,5.154,4.755,4.421,1.103,15.011840585917456,11.620810265722001,121.25,0.17024,0.4134,0.0,2.49,,0.0
71675,5.154,3.17,4.421,1.103,14.66268841014222,14.273754544799852,121.23,0.17735,0.7241,0.0,2.48,,0.0
71676,5.154,2.774,4.213,1.003,14.207081887099553,13.658669266206443,121.22,0.14364,0.7923,0.0,2.4699999999999998,,0.0
71677,5.154,3.566,4.421,1.103,14.218157320969688,12.766933290816166,121.22,0.13011,0.7616,0.0,2.46,18.0,0.0
71678,5.154,2.774,4.226,1.006,13.900710124678781,13.000100783124962,121.23,0.13601,0.7802,0.0,2.46,18.0,0.0
71679,5.154,2.774,4.32,1.003,13.70579708727515,12.920667298028304,121.24,0.14354,0.7921,0.0,2.45,,0.0
71680,5.154,2.377,4.22,1.003,13.420257961092604,12.565957418256597,121.24,0.13011,0.7609,0.0,2.44,,0.0
71681,5.154,2.774,4.32,1.103,13.399480572764825,12.69785807612341,121.22,0.1303,0.7626,0.0,2.4299999999999997,,0.0
71682,5.154,2.774,4.213,1.003,13.322836400935376,13.281933024077231,121.17,0.14285,0.7843,0.0,2.42,10.0,0.0
71684,4.757,1.585,3.918,0.803,12.644885480654763,12.787089295721335,121.22,0.13444,0.7635,0.0,2.4325,,0.0
71685,4.757,1.981,4.025,0.905,12.351819836458333,13.954911539902692,121.19,0.16616,0.8366,0.0,2.4450000000000003,,0.0
71686,5.154,3.17,4.32,1.103,12.770373885520831,13.830028160730638,121.18,0.1369,0.7814,0.0,2.4575,,0.0
71687,5.154,4.359,4.521,1.203,13.510361719864584,13.103029061391428,121.18,0.1402,0.7913,0.0,2.47,9.0,0.0
71688,5.154,4.359,4.521,1.203,14.028353203905208,13.27790637764008,121.21,0.14175,0.7942,0.0,2.47,9.0,0.0
71689,5.154,3.17,4.32,1.003,13.913947242733645,12.819295221271384,121.2,0.13462,0.768,0.0,2.46,,0.0
71690,4.757,1.981,4.019,0.904,13.238063069913553,13.91251418262726,121.19,0.15723,0.8255,0.0,2.45,,0.0
71691,4.757,0.792,3.617,0.703,12.227344148939487,13.261392855248804,121.23,0.13198,0.767,0.0,2.4400000000000004,,0.0
71692,4.757,0.792,3.611,0.702,11.517740904257641,13.250714624545239,121.22,0.14312,0.7989,0.0,2.43,8.0,0.0
71693,4.757,1.585,3.912,0.902,11.40921863298035,13.064439181353311,121.24,0.13317,0.7695,0.0,2.43,8.0,0.0
71694,4.757,2.377,4.113,0.902,11.631153043086245,13.47838243744293,121.18,0.24104,0.5863,0.0,2.4425,,0.0
71695,5.154,3.566,4.421,1.103,12.41500713016037,14.245285633230049,121.15,0.16504,0.7184,0.0,2.455,,0.0
71696,5.154,3.566,4.327,1.107,12.93670499111226,13.650994480538534,121.15,0.13903,0.7799,0.0,2.4675000000000002,,0.0
71697,5.154,2.774,4.327,1.105,13.063693493778581,13.101055474777302,121.1,0.14243,0.7962,0.0,2.48,11.0,0.0
71698,4.757,1.981,4.119,1.003,12.702585445645004,12.785404019494031,121.12,0.13455,0.7773,0.0,2.48,11.0,0.0
71699,5.154,3.566,4.421,1.103,13.165009811951503,12.101568605080518,121.18,0.17298,0.4667,0.0,2.49,,0.0
71700,5.154,4.359,4.421,1.103,13.726606868366053,13.45149622207983,121.06,0.23493,0.5479,0.0,2.5,,0.0
71701,5.154,3.963,4.421,1.103,14.000924807856236,12.199581242921367,121.17,0.16518,0.4079,0.0,2.51,,0.0
71702,5.154,2.377,4.226,1.006,13.629547365499365,13.501616856425423,121.13,0.24092,0.5827,0.0,2.52,14.0,0.0
71703,5.154,2.377,4.22,1.004,13.367183155849554,11.85734538175392,121.17,0.17048,0.4145,0.0,2.52,14.0,0.0
71704,4.757,1.188,3.812,0.802,12.524728209094688,11.673605626159116,121.17,0.16586,0.4145,0.0,2.48,,0.0
71705,4.757,0.792,3.611,0.702,11.72590974636628,12.490935210840803,121.16,0.18969,0.4529,0.0,2.44,,0.0
71707,4.757,1.585,3.912,0.802,11.524936822456395,12.340889636093902,121.19,0.20886,0.4634,0.0,2.4,4.0,0.0
71708,4.757,2.774,4.22,1.004,11.893955775719474,12.292735601626147,121.17,0.16371,0.4317,0.0,2.4,4.0,0.0
71709,5.154,3.566,4.428,1.107,12.60226904300363,13.558600817950438,121.11,0.24279,0.5884,0.0,2.4125,,0.0
71710,5.154,4.359,4.521,1.205,13.393288330102541,11.7167862563899,121.19,0.16533,0.4101,0.0,2.425,,0.0
71711,5.154,3.566,4.32,1.103,13.61820183107178,14.935455480159215,121.15,0.23554,0.5957,0.0,2.4375,,0.0
71712,5.154,2.377,4.22,1.003,13.358941281750246,13.361364890786227,121.16,0.23014,0.5741,0.0,2.45,16.0,0.0
71713,5.154,3.566,4.421,1.103,13.624458897225171,11.07640971027777,121.19,0.17078,0.4193,0.0,2.45,16.0,0.0
71714,5.154,2.774,4.327,1.105,13.545121228057619,11.181154171437692,121.21,0.16007,0.4126,0.0,2.4400000000000004,,0.0
71715,5.154,2.774,4.226,1.004,13.428984859640332,14.211967616562191,121.13,0.14711,0.7696,0.0,2.43,,0.0
71716,5.154,2.774,4.22,1.003,13.345589401748231,13.144660324736583,121.15,0.13582,0.7774,0.0,2.42,,0.0
71717,4.757,1.188,3.812,0.802,12.509612581223763,12.953204943969254,121.11,0.13748,0.7816,0.0,2.41,10.0,0.0
71718,4.757,1.585,4.012,0.902,12.133528806856633,12.524268207047017,121.12,0.13122,0.7694,0.0,2.41,10.0,0.0
71719,4.757,2.377,4.119,0.902,12.139970164799642,12.83753379651199,121.14,0.14321,0.7929,0.0,2.4225000000000003,,0.0
71720,5.154,3.566,4.327,1.107,12.74417911535975,13.001265064542528,121.15,0.13545,0.777,0.0,2.435,,0.0
71721,5.154,3.566,4.421,1.105,13.194725380751823,13.04303064199666,121.14,0.13403,0.7717,0.0,2.4475,,0.0
71722,5.154,3.566,4.421,1.103,13.509507766526275,12.706142157143399,121.13,0.1328,0.7695,0.0,2.46,10.0,0.0
71723,5.154,3.17,4.32,1.103,13.580755436568392,12.585068731930132,121.17,0.13406,0.7755,0.0,2.46,10.0,0.0
71724,4.757,2.377,4.22,1.003,13.213628805597873,13.960222802536427,121.14,0.13173,0.7719,0.0,2.4699999999999998,,0.0
71725,4.757,0.792,3.611,0.702,12.20814016391851,13.152891194888996,121.14,0.13955,0.7843,0.0,2.48,,0.0
71726,4.757,0.792,3.623,0.703,11.508198114742957,12.422731275892847,121.19,0.13003,0.767,0.0,2.49,,0.0
71727,4.361,0.792,3.511,0.702,10.86553868032007,12.287389479341874,121.16,0.12946,0.7633,0.0,2.5,6.0,0.0
71728,4.757,1.981,4.119,0.902,11.133577076224048,12.155960213989983,121.15,0.12921,0.7614,0.0,2.5,6.0,0.0
71730,4.757,2.377,4.119,0.902,11.440003953356833,12.480325514465697,121.18,0.12849,0.7585,0.0,2.46,,0.0
71731,4.757,1.981,4.019,0.902,11.505702767349785,12.739765356023215,121.18,0.13379,0.7682,0.0,2.42,,0.0
71732,4.757,0.792,3.617,0.703,11.01469193714485,12.759263661981175,121.18,0.13256,0.7756,0.0,2.38,4.0,0.0
71733,4.757,0.792,3.623,0.704,10.673084356001395,12.894365405241677,121.16,0.13542,0.7817,0.0,2.38,4.0,0.0
71734,5.154,3.566,4.421,1.205,11.774959049200977,12.708056533798526,121.11,0.13321,0.778,0.0,2.3925,,0.0
71735,5.154,4.755,4.421,1.103,12.872371334440684,13.726163173765025,121.11,0.14852,0.7866,0.0,2.4050000000000002,,0.0
71736,5.154,4.359,4.421,1.103,13.52175993410848,12.883130378020985,121.14,0.13234,0.775,0.0,2.4175,,0.0
