timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1690229408337,sensor,,0,3,3621,7,17771,49296,1157728,1157728
1690229408337,sensor,,0,11,4014,3,24211,72384,987343,987343
1690229408337,sensor,,0,10,37537,781,154691,561210,838879,838879
1690229408337,sensor,,0,4,3522,3,14845,41652,933630,933630
1690229408337,sensor,,0,5,5437,0,17186,48516,786268,786268
1690229408337,sensor,,0,6,126529,593,570883,2138994,746448,746448
1690229408337,sensor,,0,7,3213,0,22271,47658,700757,700757
1690229408337,sensor,,0,8,3629,1,32528,102414,642487,642487
1690229408337,sensor,,0,9,3755,9,21791,64506,583447,583447
1690229408337,sensor,,0,0,4031,0,13394,39624,537622,537622
1690229408337,sensor,,0,1,6183,0,17968,52026,496401,496401
1690229408337,sensor,,0,2,5878,2,18704,53586,460314,460314
1690229409338,sensor,,0,3,4452044,28182,4498185,7273188,966134090,966134090
1690229409338,sensor,,0,11,99394331,663473,64382127,143825448,966005800,966005800
1690229409338,sensor,,0,10,37585070,158354,16948415,46703904,965965264,965965264
1690229409338,sensor,,0,4,10690621,572645,22693049,71079840,965994694,965994694
1690229409338,sensor,,0,5,2277711,104115,5592021,18994248,965980210,965980210
1690229409338,sensor,,0,6,2335444,58442,5875178,18321732,965981650,965981650
1690229409338,sensor,,0,7,91668994,347549,42670863,91724178,965966152,965966152
1690229409338,sensor,,0,8,23639311,257467,14941312,45290154,965894772,965894772
1690229409338,sensor,,0,9,111619032,518954,65064018,80741232,965842534,965842534
1690229409338,sensor,,0,0,6980760,314108,15779335,50872614,965812264,965812264
1690229409338,sensor,,0,1,57867343,270160,28588150,41102802,965781629,965781629
1690229409338,sensor,,0,2,11620752,273438,17948378,59831772,965767966,965767966
1690229410338,sensor,,0,3,1059124,25529,1691600,3810144,1966666257,1966666257
1690229410338,sensor,,0,11,99456991,710596,61022616,110705010,1966559497,1966559497
