minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1165,,,,,
1167,,6.204108672370839,17.243969617944433,29.27582135816045,46.41911144747941
1168,,7.060647586380808,16.54088811135583,23.159708176903397,43.722914130643986
1169,,6.289629966751187,14.428289003228613,19.47879690576922,44.66882138065442
1170,,6.808697259828066,17.31910086706104,20.84951273731852,57.750998165592684
1171,,6.370159595880551,10.241814239948694,16.305709336332654,33.65131411518237
1172,,3.6763418235561613,17.571456176855495,24.809583789243376,55.47331253875539
1173,,3.1165029646965894,14.701736442069393,24.87832024813354,35.128496820178285
1174,,6.7402769492405925,14.517015739397323,21.116016911419305,43.316661043874944
1175,,6.819706375395851,15.413254403942753,22.477374978530886,43.738069445506724
1176,,6.130261460264264,15.427874260606611,24.341973195524066,47.175266801405435
1177,,5.264409585298932,17.605750407486042,24.257899444299102,40.729946277693024
1178,,7.081172720209775,15.891855729157596,24.054656725097676,45.88176654539083
1179,,,,,
