minutes,pyaes-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1175,14.359394290657255,1.7530005930776236,5.994493539492029
1176,11.691015207428505,13.793922661744668,9.238354643110405
1177,9.813928541797495,12.059885851424573,10.516023828971367
1178,11.858717535714769,13.517775614154797,4.744586213124704
